names	scores	pvals	pvals_adj	log2foldchanges
Rmst	33.023613	1.741563823540894e-189	2.679328959293683e-188	5.4421616
Phkg1	35.32439	4.6126660872899416e-211	8.311110067189084e-210	4.8430395
Slc7a10	44.801556	6.872381034121131e-302	1.9358819814425725e-300	4.334647
F3	45.712082	1.282864561448e-311	3.77313106308276e-310	4.2648377
Pax6	24.857702	1.1138490593935653e-118	9.813648100383834e-118	4.0692935
Etnppl	25.052156	3.2661189495511555e-120	2.929254663274579e-119	3.9771242
Id4	42.010437	3.2758861388634285e-276	8.08860775028007e-275	3.9374366
RP23-4H17.3	14.8779745	1.778003634190465e-47	8.231498306437339e-47	3.8103008
Sox9	36.154495	3.3742531227491402e-220	6.13500567772571e-219	3.7236917
Gja1	64.75	0.0	0.0	3.5909877
Gjb6	40.48232	1.4188182013448264e-262	3.261651037574314e-261	3.3907094
Plpp3	66.791725	0.0	0.0	3.3853216
Rorb	42.684425	1.1092552123633701e-284	2.9580138996356536e-283	3.3536618
Slitrk2	26.732988	1.0722365681199665e-134	1.0885650437766157e-133	3.3217623
Vegfa	26.435974	3.791596392863234e-132	3.754055834518053e-131	3.312214
Fjx1	34.66606	1.491721212656294e-206	2.5499507908654595e-205	3.2847545
Slc1a3	96.962715	0.0	0.0	3.2724848
Ntsr2	61.974903	0.0	0.0	3.2654145
Fgfr3	40.191532	2.6331492861273933e-260	5.851442858060874e-259	3.174055
Ntm	50.853848	0.0	0.0	3.1709094
Prodh	28.303024	1.79853803646823e-148	2.128447380435775e-147	3.1702018
Htra1	53.58354	0.0	0.0	3.1585274
Bcan	54.772717	0.0	0.0	3.1552448
Grin2c	27.647396	9.722803299952013e-143	1.086346737424806e-141	3.1454859
Btbd17	29.560116	8.638269314733994e-160	1.1004164732145216e-158	3.1134253
Gabrb1	33.25335	1.103648722935279e-193	1.7658379566964465e-192	3.1110609
Atp1a2	103.79839	0.0	0.0	3.1096425
Dclk1	62.542255	0.0	0.0	3.0758674
Slc4a4	40.543972	1.3647789083197196e-264	3.1739044379528366e-263	3.0255592
Slc7a11	27.372066	1.441522558370953e-140	1.5500242563128527e-139	2.9952369
Mfge8	42.203735	4.921505632124199e-281	1.2951330610853157e-279	2.9892821
Ppp1r3g	23.40979	1.920322769561958e-107	1.5549172223173748e-106	2.9699957
Gpr37l1	55.144295	0.0	0.0	2.9680746
Ankrd66	4.4642444	8.482595089826013e-06	1.4232542097023512e-05	2.96182
Tril	37.19078	6.297415610464515e-232	1.2594831220929029e-230	2.938094
Aqp4	27.471079	2.3789186112997725e-141	2.599911050600844e-140	2.9053183
Lgi1	23.557755	1.3509799385354464e-108	1.1028407661513848e-107	2.8691394
Cldn10	34.552284	1.4659947504115982e-206	2.527577155882066e-205	2.850939
Lsamp	40.69	4.822312849072389e-267	1.134661846840562e-265	2.812727
Hes5	25.109293	3.6231910624184665e-121	3.278905938840241e-120	2.8094206
Lfng	28.332773	4.784315862995538e-149	5.729719596401842e-148	2.7891808
S1pr1	56.445415	0.0	0.0	2.7858183
Sema4b	17.4237	2.202716822890834e-63	1.1906577421031536e-62	2.7784615
Dbx2	24.79695	6.494484758398375e-119	5.747331644600331e-118	2.7617261
Spry2	23.706251	9.487931579971826e-110	7.841265768571757e-109	2.7206867
Atp1b2	55.45273	0.0	0.0	2.6913984
Pla2g7	29.366749	1.4191508313914427e-158	1.785095385398041e-157	2.680748
Slc6a11	33.107983	3.00388325662872e-193	4.768068661315429e-192	2.6687887
Sox2	32.057774	1.8192258260894829e-183	2.655804125678077e-182	2.6233113
Trim9	23.68807	6.428056222225429e-110	5.3567135185211905e-109	2.5618277
Clmn	25.336763	2.1136657558475766e-123	1.948079037647536e-122	2.5479312
Rab34	24.687647	6.114830448808231e-118	5.340463274068324e-117	2.5414357
Ptprz1	45.234634	5.1995e-320	1.5521e-318	2.5280762
Sdc4	33.038467	5.980312811685059e-193	9.417815451472534e-192	2.5116005
Mgat4c	7.3461947	2.935185470967804e-13	6.980227041540556e-13	2.4972186
Fam181b	20.982655	9.46867817886916e-89	6.621453271936476e-88	2.487407
Vcam1	15.147501	3.2824597454654613e-49	1.5630760692692673e-48	2.4633842
Cspg5	47.5742	0.0	0.0	2.4393044
Acsbg1	27.427519	7.893236180132267e-142	8.72180793384781e-141	2.3909173
Msmo1	31.35944	2.9210451201831512e-177	4.057007111365488e-176	2.3773403
Fstl1	11.957141	6.612546416666472e-32	2.4001983363580656e-31	2.3410509
Gria2	47.720776	0.0	0.0	2.334802
Gcnt4	6.5594788	6.791292695057621e-11	1.4909533907920134e-10	2.3341076
Fut9	27.8015	2.9985605567460685e-145	3.4269263505669355e-144	2.3317866
Prex2	30.75904	2.5465203437048365e-172	3.441243707709239e-171	2.3210323
Id2	39.550995	1.3973095476904346e-259	3.071009994924032e-258	2.284969
Slc38a3	22.57798	2.798756513341029e-101	2.136455353695442e-100	2.278202
Clu	49.040943	0.0	0.0	2.2630837
Cyp2d22	15.136969	3.316068051737138e-49	1.575329240730232e-48	2.189145
Nat1	3.3947768	0.0006994841188705574	0.0010263890225540094	2.18831
Igfbp2	19.428665	2.0785694902043967e-77	1.3367006367873934e-76	2.1806142
Myoc	2.068428	0.038728821917997126	0.0482602142280338	2.1536162
Pygm	10.0717745	2.496808517490336e-23	7.68248774612411e-23	2.1510766
Malat1	78.7666	0.0	0.0	2.1147676
Tiparp	17.700586	1.933975569282445e-65	1.0655512778415677e-64	2.109133
Mt2	68.38375	0.0	0.0	2.102341
Timp4	26.79052	1.0868986761442255e-136	1.1205140991177583e-135	2.1009514
Scg3	27.95123	5.675018375976766e-147	6.637448392955281e-146	2.0923274
Myom3	4.641171	3.679865154906578e-06	6.344595094666514e-06	2.080598
Prdx6	52.087288	0.0	0.0	2.0641994
Igsf11	12.959586	5.492150657757665e-37	2.1924753124781097e-36	2.0479531
Thrsp	26.918598	9.288472363165171e-138	9.67549204496372e-137	2.0370924
Mt3	81.01084	0.0	0.0	2.0186489
Slc9a3r1	21.597843	9.336578477515685e-94	6.7902388927386795e-93	2.0163987
Slc25a18	20.543436	9.10453762805682e-86	6.193563012283551e-85	1.9747857
Npas2	6.3632956	2.4141854841766877e-10	5.197385326537541e-10	1.9629041
Fxyd1	23.286251	3.510164601278217e-107	2.8307779042566266e-106	1.921954
Aldoc	59.938084	0.0	0.0	1.9136668
Ednrb	20.561722	5.9992610602789195e-86	4.0950587442176926e-85	1.9127264
Sfxn5	32.110523	7.587719459109711e-186	1.1410104449789039e-184	1.9090261
Gfod2	8.245563	2.920897456955799e-16	7.547538648464596e-16	1.8772522
Insig1	21.105911	7.332374855435314e-90	5.163644264391067e-89	1.8591056
Vit	2.3758044	0.017602736347322952	0.022757254489105306	1.8557748
Pdgfrb	13.76574	1.8035092522550522e-41	7.757029041957214e-41	1.8235841
Adgrb3	12.4147005	3.110922856410359e-34	1.189645451782164e-33	1.8160725
Mical2	13.705136	4.641444558062362e-41	1.9835233154112657e-40	1.7947656
Mt1	83.363144	0.0	0.0	1.7414005
Bhlhe40	14.905887	6.102714236595047e-48	2.8517356245771246e-47	1.7214195
Adamtsl5	4.800591	1.6900056346096198e-06	2.9753620327634154e-06	1.6994592
Hes1	18.691442	1.8509223089295261e-72	1.0952203011417314e-71	1.6671832
Emilin1	3.0425	0.0023758973255304035	0.003322933322420145	1.6608664
Ncan	20.497744	1.3343161505467015e-85	9.046211190147129e-85	1.6417345
Proca1	7.0328064	2.7077523909475246e-12	6.2390608086348495e-12	1.6022544
Adk	14.140929	1.5832337415927036e-43	6.974597980584597e-43	1.5911037
Nrcam	16.171299	1.0782910225231374e-55	5.4874861197106225e-55	1.5888065
Ncam1	19.102703	2.0758260599803825e-75	1.285341213610144e-74	1.5689551
Usp53	15.635943	2.5910416548507698e-52	1.2763751994338767e-51	1.5621932
Tubb2b	18.362823	3.05716377948922e-70	1.76714669334637e-69	1.554378
Myo10	15.572527	5.723955849893819e-52	2.805860710732265e-51	1.5493513
S100a3	3.9688256	7.470514137302102e-05	0.0001188625956611313	1.5406891
Ccnd2	13.38955	2.2760219442119022e-39	9.463708707741797e-39	1.4705701
Dkk3	11.569237	4.2933810923789984e-30	1.5117539057672532e-29	1.4683305
G0s2	11.199388	2.3849854399444155e-28	8.057383243055459e-28	1.445233
Nfib	20.252377	4.995628856886104e-84	3.352771044890003e-83	1.4349327
Apoe	54.808235	0.0	0.0	1.4314815
Ddit4l	9.963411	6.512343606984798e-23	1.982448586601156e-22	1.4267834
Sox8	13.783756	1.5254488166044814e-41	6.575210416398626e-41	1.3959892
Lmcd1	5.804661	7.383759213447092e-09	1.5053535603357984e-08	1.3903954
Islr	2.3207304	0.020387249239021247	0.02620469053858772	1.3838788
Rasl11a	6.032312	1.8897478509949235e-09	3.957587122502458e-09	1.3818452
Tsc22d3	25.45679	1.7176355929883596e-126	1.6280906094676396e-125	1.3777071
Csrp1	26.28301	2.7711360118765975e-134	2.7991272847238356e-133	1.3606341
Syne1	14.761864	3.6397666578065787e-47	1.6773118238739995e-46	1.3593193
Ift27	12.470766	1.465105345781212e-34	5.6242047822695275e-34	1.3405496
Rbm20	3.0138535	0.002608532913522666	0.0036432023931880814	1.3343557
Upp1	4.2724957	2.0146990353778792e-05	3.313649729239933e-05	1.3211681
Pnpla3	2.764423	0.005750996398288508	0.0077716167544439295	1.3188988
Lurap1	5.846305	5.775787317080444e-09	1.1872121926167408e-08	1.2698221
Pemt	2.479827	0.013219664436586275	0.01738285921970582	1.2630213
Lmo4	16.589054	1.84837519060895e-58	9.677357018895026e-58	1.2608966
Scrg1	14.9729595	2.042161317261388e-48	9.610170904759474e-48	1.2563725
Pcdh17	12.179344	4.168389101134224e-33	1.555369067587397e-32	1.2504045
Amt	7.3682833	2.420751774947874e-13	5.777450536868435e-13	1.2502769
Cadm2	18.686121	8.130821799853248e-73	4.825413531070176e-72	1.2408584
Igfbp5	7.6630917	2.700628253216804e-14	6.611085075194135e-14	1.2383331
Sbno2	5.21978	1.9656873360882142e-07	3.6503014597738425e-07	1.2349297
Ctnnd2	13.353371	3.204331622755146e-39	1.3241039763451017e-38	1.2275275
Negr1	11.685596	1.11198815095668e-30	3.971386253416714e-30	1.2198652
Adgrl1	12.773261	3.837859912888418e-36	1.5169406770309953e-35	1.1606433
Mfsd2a	8.922919	9.027499066724392e-19	2.493784272575799e-18	1.1351916
Pcdh7	12.170609	4.44342040450633e-33	1.6549051785870873e-32	1.1322427
Fmo1	3.0326931	0.0024516821818090207	0.0034265299536114895	1.116571
Gadd45g	12.105356	9.613744645927833e-33	3.5606461651584565e-32	1.1147152
Hrsp12	9.881598	1.4135106973272129e-22	4.270425067453815e-22	1.1114585
Lrp4	8.699018	6.3422725742994345e-18	1.7118144599998472e-17	1.1097585
Alcam	9.847528	1.9382254243090875e-22	5.811770387733396e-22	1.0979012
Drp2	4.550675	5.630260729114139e-06	9.632610314994249e-06	1.0912243
Ggcx	3.634966	0.0002842834639659057	0.0004342885871524249	1.0890056
Emp2	6.6149564	4.5959366619839505e-11	1.0179261709820488e-10	1.0862182
Fn3krp	4.094392	4.384415444719208e-05	7.083062107785472e-05	1.0862051
Slco1c1	13.599199	1.0799273181357526e-40	4.57596321243963e-40	1.0859742
Mcc	7.1425323	1.2249011107132487e-12	2.8519234242450492e-12	1.0831778
Tmc4	2.8399131	0.004554275512779661	0.006196293214666205	1.0803357
Tmem25	3.502179	0.00047029355501053855	0.0007040322679798481	1.067092
Sox11	7.0841393	1.85221300558192e-12	4.292498274813257e-12	1.0620004
Sod3	4.946005	8.098439415397727e-07	1.4474422547627753e-06	1.0458815
Lhfp	5.922225	3.6427410490286762e-09	7.541906933806783e-09	1.0387623
Tcf7l2	10.409319	7.802333182137731e-25	2.4887825142385106e-24	1.0385128
Serpinh1	9.034907	3.3884890470783782e-19	9.531614759714145e-19	1.0370964
Timp3	14.6067915	1.8742667006403924e-46	8.577879636798135e-46	1.0259099
Dfna5	9.360179	1.835671717426115e-20	5.313087459988756e-20	1.0235492
