names	scores	pvals	pvals_adj	log2foldchanges
Lst1	-41.487152	0.0	0.0	-26.670677
F3	-41.78095	0.0	0.0	-26.777258
Hes1	-45.503235	0.0	0.0	-26.986898
Ablim1	-44.51354	0.0	0.0	-27.093819
Sema3c	-40.989365	0.0	0.0	-27.149567
Adap2os	-52.156	0.0	0.0	-27.454626
Siglech	-56.678596	0.0	0.0	-27.753786
Gpr34	-65.02647	0.0	0.0	-28.33407
P2ry12	-67.98329	0.0	0.0	-28.66858
Kitl	-38.593468	2.075303179850124e-309	2.075303179850124e-307	-26.642693
Ahnak	-38.516792	2.9926097056112713e-308	2.7205542778284286e-306	-26.653448
Pltp	-37.409046	1.0268016465982804e-291	8.556680388319004e-290	-26.770737
Dab2	-36.71981	1.2639317121934788e-281	9.72255163225753e-280	-26.391878
Mcf2l	-36.30514	1.2538687579502032e-275	8.956205413930023e-274	-26.338211
Ptprg	-36.08263	1.9631147974848056e-272	1.3087431983232038e-270	-26.225948
Cyyr1	-35.675175	1.2612073345615008e-266	7.88254584100938e-265	-26.53091
Abcb1a	-35.42436	4.4542965639319434e-263	2.620174449371731e-261	-26.52079
Serpinh1	-34.793423	3.0314250454257615e-254	1.6841250252365343e-252	-26.172272
Cttnbp2	-34.155582	1.8883531555902412e-245	9.938700818896007e-244	-26.012943
Heg1	-34.001587	2.3923883789357154e-243	1.1961941894678577e-241	-26.183111
Kalrn	-33.99613	2.839180221823727e-243	1.3519905818208224e-241	-26.20774
Podxl	-33.97976	4.74528387607397e-243	2.1569472163972593e-241	-26.329296
Fxyd5	-33.088272	4.83863422587638e-231	2.1037540112506e-229	-26.219557
Clec2d	-32.832535	1.2009436019372833e-227	5.00393167473868e-226	-26.153875
Lrp4	-31.820215	1.9783712978954366e-214	7.913485191581745e-213	-25.754707
Ebf1	-31.811478	2.563592016095373e-214	9.859969292674513e-213	-26.086422
Paqr5	-31.780582	6.405310981105254e-214	2.3723374004093535e-212	-26.097626
Col4a1	-31.771023	8.501848244116336e-214	3.0363743728986915e-212	-26.019934
Palmd	-31.327282	4.010115916291393e-208	1.382798591824618e-206	-26.044191
Tnr	-31.133894	1.1329508373541782e-205	3.776502791180594e-204	-26.073582
Prom1	-30.615059	3.673482966568461e-199	1.184994505344665e-197	-25.912218
Scn2b	-30.406605	1.426221753678598e-196	4.456942980245619e-195	-25.744514
Rprml	-29.937733	8.344217877349891e-191	2.5285508719242093e-189	-25.669374
Grrp1	-29.845888	1.101290816569158e-189	3.239090636968111e-188	-25.982632
Wfdc1	-29.837606	1.3892661253423716e-189	3.96933178669249e-188	-25.872278
Tmem204	-29.70913	5.06756064585849e-188	1.4076557349606917e-186	-25.666132
Itih5	-29.274977	8.697568246055691e-183	2.3506941205555922e-181	-25.802898
Col4a2	-29.198507	7.150893027557307e-182	1.881813954620344e-180	-25.719936
Kcnq2	-29.128998	4.833093106657016e-181	1.2392546427325682e-179	-25.57306
Nbl1	-29.10582	9.132112231214853e-181	2.283028057803713e-179	-25.745012
Sox17	-29.090467	1.3915518038818088e-180	3.394028789955631e-179	-25.840921
Chd5	-29.084084	1.6578546856369666e-180	3.9472730610403966e-179	-25.645422
Acvrl1	-28.963419	4.508749859775265e-179	1.0485464790175035e-177	-25.741835
Cacna2d1	-28.37958	3.3150545043916585e-172	7.534214782708315e-171	-25.544577
Scn2a1	-28.219933	2.379667490969848e-170	5.2881499799329955e-169	-25.587175
Mecom	-28.099182	5.945199313112221e-169	1.2924346332852654e-167	-25.738968
Sema4b	-27.917059	7.448933189220322e-167	1.5848794019617707e-165	-25.52048
Ltbp4	-27.76212	4.439515312603116e-165	9.248990234589826e-164	-25.649052
Fam19a1	-27.57488	6.0380369172826e-163	1.2322524320984898e-161	-25.697151
Polk	-27.497288	4.584223875088517e-162	9.168447750177033e-161	-25.455305
Tek	-27.41915	3.5123932403341145e-161	6.887045569282577e-160	-25.580704
Ifi35	-27.221884	5.863657656931535e-159	1.1276264724868337e-157	-25.38639
St8sia4	-27.123798	7.378093387733429e-158	1.3920930920251752e-156	-25.494133
Hmcn1	-27.092333	1.6595620515941776e-157	3.073263058507736e-156	-25.728628
Zfp691	-27.019398	1.082971925671581e-156	1.96903986485742e-155	-25.470547
Gimap6	-26.750698	1.044143563627343e-153	1.8645420779059695e-152	-25.409836
Cd93	-26.72338	2.0924669376069805e-153	3.6709946273806672e-152	-25.51441
Miat	-26.677935	6.641394292780584e-153	1.1450679815138938e-151	-25.564793
Pdgfra	-26.579597	8.035801367581567e-152	1.3620002317934858e-150	-25.844456
Arhgef25	-26.42734	3.753177883192547e-150	6.255296471987578e-149	-25.347233
Sdpr	-26.344028	3.0491718997459427e-149	4.9986424585999064e-148	-25.404572
Pdgfrb	-26.145365	4.397614434682876e-147	7.092926507553026e-146	-25.603931
Cracr2b	-26.055042	4.168198573287963e-146	6.616188211568195e-145	-25.288517
Bvht	-26.049068	4.835437037033594e-146	7.55537037036499e-145	-25.390285
Vcan	-25.968216	3.597481220215852e-145	5.534586492639772e-144	-25.408125
Slc22a8	-25.782114	3.570905254136836e-143	5.4104625062679336e-142	-25.46533
Cacng4	-25.761272	5.964785010805942e-143	8.902664195232749e-142	-25.409763
Ocln	-25.756868	6.647301358333846e-143	9.775443174020362e-142	-25.380617
Sept10	-25.730762	1.263222574027276e-142	1.8307573536627186e-141	-25.17852
Lsr	-25.708525	2.1815691080302013e-142	3.1165272971860014e-141	-25.369125
Emcn	-25.576744	5.510827742286444e-141	7.76172921448795e-140	-25.384691
Slfn2	-25.527294	1.8441547051266542e-140	2.5613259793425753e-139	-25.158632
Cd59a	-25.41104	3.1292084322378398e-139	4.286586893476493e-138	-25.361403
Nostrin	-25.284363	6.753068799368568e-138	9.125768647795364e-137	-25.377253
Cav1	-25.003496	5.831588141029032e-135	7.775450854705376e-134	-25.221094
Rnf144b	-24.8845	1.0018900493145651e-133	1.3182763806770594e-132	-25.143522
Celf5	-24.799686	7.547584636591704e-133	9.802057969599616e-132	-25.226915
Fzd6	-24.44055	3.639990207414076e-129	4.666654112069328e-128	-25.170937
Lamb2	-24.380095	1.5007298157765044e-128	1.899657994653803e-127	-25.084208
Net1	-24.32285	5.721998403011767e-128	7.152498003764709e-127	-25.246454
Csrp2	-24.01185	7.825491573283386e-125	9.661100707757267e-124	-25.179308
Tmem252	-23.888958	1.325958146058372e-123	1.617022129339478e-122	-25.4511
Samd9l	-23.807758	8.538958712495142e-123	1.0287902063247158e-121	-25.113739
Csmd1	-23.575478	1.7034483730010434e-120	2.0279147297631468e-119	-25.0363
Aqp11	-23.54603	3.322197164287297e-120	3.908467252102702e-119	-24.984665
Apold1	-23.399914	9.034962873466692e-119	1.0505770783100804e-117	-25.178768
Prkab2	-23.121584	4.6314546718793076e-116	5.323511117102653e-115	-24.935345
C1ql1	-22.975496	1.191418240601561e-114	1.3538843643199558e-113	-25.100615
Tinagl1	-22.954248	1.9077242863397733e-114	2.143510434089633e-113	-25.065195
Tgfb2	-22.725227	2.9718539380321774e-112	3.302059931146864e-111	-24.857924
Clic5	-22.675947	8.75282924131473e-112	9.618493671774429e-111	-25.019573
Chga	-22.522844	2.4751767799613177e-110	2.690409543436215e-109	-24.935347
Neu4	-22.482758	5.917496465614714e-110	6.362899425392166e-109	-25.020903
Vwf	-22.336157	1.4162916147407295e-108	1.506693207170989e-107	-25.110497
Fam101b	-22.320278	1.995342244360001e-108	2.1003602572210537e-107	-24.84726
St6galnac2	-22.062874	5.006337068812159e-106	5.214934446679332e-105	-24.887068
Foxc1	-21.983067	2.7430420458855954e-105	2.8278783978202015e-104	-24.838205
Pdzd2	-21.858871	3.82708836234645e-104	3.9051922064759695e-103	-24.778254
Atp10a	-21.829075	7.18765037759818e-104	7.260252906664828e-103	-24.862942
Ushbp1	-21.774967	2.2530058039822086e-103	2.2530058039822085e-102	-24.856455
Irf7	-21.765577	2.7463081752147425e-103	2.719117005163111e-102	-24.884558
Tiam1	-21.638662	3.959198545897946e-102	3.8815672018607316e-101	-24.775028
Tmem108	-21.556421	2.2139960598723098e-101	2.1495107377401066e-100	-24.906525
Foxf2	-21.460648	1.63095179756596e-100	1.5682228822749616e-99	-24.743528
Xdh	-21.291563	5.429516356289421e-99	5.170967958370877e-98	-24.991585
Rarres2	-21.181091	5.2881931581078676e-98	4.988861469913083e-97	-24.688036
Tie1	-21.074627	4.693193016288599e-97	4.38616169746598e-96	-24.764112
Lrfn5	-21.047258	8.212615543706554e-97	7.604273651580142e-96	-24.771488
Gucy1a3	-20.830288	6.771011011922825e-95	6.211936708186078e-94	-24.567854
Ptprr	-20.792364	1.4576769692773674e-94	1.3229137374459549e-93	-24.7526
Vtn	-20.792	1.4684342485650099e-94	1.3229137374459549e-93	-25.50004
Plppr5	-20.530954	2.778042116104359e-92	2.480394746521749e-91	-24.482075
Degs2	-20.316927	1.9517893766825885e-90	1.7272472360022905e-89	-24.663746
Dock6	-20.16398	3.9718132492476295e-89	3.4840467098663416e-88	-24.496687
Scn1a	-20.028992	5.574572739080036e-88	4.84745455572177e-87	-24.655756
Robo4	-19.999926	9.82416945570873e-88	8.469111599748904e-87	-24.68461
Higd1b	-19.92684	4.069760096707316e-87	3.478427433083176e-86	-25.283628
Gucy1b3	-19.791182	5.619249105139646e-86	4.762075512830208e-85	-24.419731
Ndufa4l2	-19.766226	9.091246571513837e-86	7.639703001272132e-85	-25.105433
