names	scores	pvals	pvals_adj	log2foldchanges
Des	-75.800316	0.0	0.0	-26.724699
Gbp2	-90.13493	0.0	0.0	-26.61207
Tbx1	-87.05878	0.0	0.0	-26.600988
Slc52a3	-76.88816	0.0	0.0	-26.045547
Foxs1	-60.188927	0.0	0.0	-25.505648
S1pr4	-55.477413	0.0	0.0	-25.07127
Mcm3	-46.72577	0.0	0.0	-24.431046
Ajuba	-41.67314	0.0	0.0	-24.292429
Il1b	-25.328754	6.185955015559655e-141	1.5452010863179821e-140	-24.143219
Trim30d	-39.03119	0.0	0.0	-24.06282
H2-Ab1	-23.831322	4.7072783142560884e-125	1.1084642812219987e-124	-23.798763
Cysltr2	-34.871174	2.9027924690050834e-264	1.0581260518852067e-263	-23.762163
Cxcl10	-27.01699	5.631051647993559e-160	1.50294972811216e-159	-23.740234
Krtap28-13	-28.946007	3.3533956925157806e-183	9.729387889310776e-183	-23.455896
Fam167b	-27.606014	6.678517429347907e-167	1.8181081931074155e-166	-23.402813
Fhl3	-30.4486	2.255373743358358e-202	6.997022988702247e-202	-23.357672
Gpr65	-27.174084	8.274057668741164e-162	2.2182460237911965e-161	-23.202707
Ltb	-21.501188	3.1296060562548815e-102	6.6398996950245014e-102	-23.014748
Tslp	-25.763937	9.959135687549426e-146	2.5319836493769727e-145	-22.819984
Fabp4	-20.09195	1.5080618846820674e-89	3.0302650060590772e-89	-22.714283
Ccr1	-21.656754	1.1056740275278957e-103	2.362551340871572e-103	-22.635275
Tlr12	-19.96579	1.8732170790200494e-88	3.7489334470047687e-88	-22.45686
Ms4a4b	-14.859019	7.180558654176733e-50	1.1908057469613157e-49	-22.441183
Siglece	-20.567398	9.862154487403728e-94	2.0223146590711676e-93	-22.395222
Clec4n	-16.852373	1.3260026107774233e-63	2.3777691765285536e-63	-22.3534
Dapl1	-16.474024	7.245456315887071e-61	1.2741130684443855e-60	-22.304483
Pcdh12	-19.918005	4.8444695300020975e-88	9.68248407062378e-88	-22.296743
H2-Oa	-18.800426	1.1447658115083123e-78	2.208551404839188e-78	-22.27464
Tlr1	-19.176947	9.125209402876654e-82	1.7845911478898281e-81	-22.233538
Tbx4	-19.74996	1.3449818161224382e-86	2.6792466456622276e-86	-22.169191
Cd3d	-14.485726	1.7331434564827648e-47	2.831933752422818e-47	-22.157553
Tfap2a	-20.825682	4.791146797146899e-96	9.905885865913643e-96	-22.10167
Ccr2	-15.708817	1.6194623692722504e-55	2.7667352550209286e-55	-22.092922
Clec4d	-17.345232	2.915215136717674e-67	5.3457490282108936e-67	-22.082657
Cyp2e1	-16.801186	3.136855426982509e-63	5.614896349014038e-63	-22.065134
Saa2	-16.413843	1.949159875082823e-60	3.417580143336335e-60	-21.957518
H2-Ob	-16.7984	3.287042288529068e-63	5.880218763021588e-63	-21.940546
Clec4a1	-16.72467	1.1307974040717889e-62	2.0180798406992067e-62	-21.761242
Slfn1	-14.766763	2.8220972572334555e-49	4.656926167051907e-49	-21.63017
Mmp25	-15.489171	4.994971917993734e-54	8.480427704573403e-54	-21.479044
Slfn4	-11.655276	2.2977900539449746e-31	3.39073790547709e-31	-21.338062
Ccl11	-11.925831	9.30488427003764e-33	1.3846553973270295e-32	-21.307129
F10	-12.323343	7.339911203196388e-35	1.1104252954911327e-34	-21.23644
Il18rap	-13.725153	8.102870791142923e-43	1.2930112964589771e-42	-21.121227
Klrk1	-10.251625	1.2088592911144881e-24	1.6834525432649504e-24	-20.770016
Cd6	-10.473663	1.1896823735199571e-25	1.673252283431726e-25	-20.467985
Clec2i	-10.770062	4.9926232928326164e-27	7.101882351113253e-27	-20.431961
Ms4a1	-7.6432667	2.1432292264960544e-14	2.75597414465845e-14	-20.41102
Qprt	-10.299819	7.338558970204768e-25	1.0239849725867118e-24	-20.167353
Klre1	-6.962632	3.367493885994234e-12	4.242957437203991e-12	-19.762848
Unc45b	-69.86679	0.0	0.0	-10.09765
Smagp	-96.16625	0.0	0.0	-9.984082
Slfn5	-127.56285	0.0	0.0	-9.838758
Hrct1	-102.87225	0.0	0.0	-9.303805
Wfdc1	-160.52246	0.0	0.0	-9.293631
Bmx	-68.24735	0.0	0.0	-9.230852
Uba7	-71.46632	0.0	0.0	-9.05111
Irgm2	-76.59302	0.0	0.0	-8.843317
H2-Q4	-125.80539	0.0	0.0	-8.645162
Foxq1	-144.98003	0.0	0.0	-8.637503
Casp4	-44.45472	0.0	0.0	-8.587366
Tbxa2r	-66.1468	0.0	0.0	-8.49664
Sox17	-150.26442	0.0	0.0	-8.462515
AW112010	-115.86396	0.0	0.0	-8.4621525
Irf7	-120.81002	0.0	0.0	-8.436517
Tie1	-125.294044	0.0	0.0	-8.416378
Tnfsf10	-89.82641	0.0	0.0	-8.401575
Bst2	-174.96336	0.0	0.0	-8.397179
She	-99.2201	0.0	0.0	-8.36316
Tcf15	-56.381874	0.0	0.0	-8.304935
AU021092	-105.28802	0.0	0.0	-8.243088
Rgs1	-38.89157	0.0	0.0	-8.18142
Cdh5	-160.30168	0.0	0.0	-8.164095
H2-Aa	-19.76405	1.014223060963941e-86	2.021707098266992e-86	-8.114661
Ifi44	-68.83397	0.0	0.0	-8.098509
Gja4	-90.304924	0.0	0.0	-8.086424
Cracr2b	-110.2349	0.0	0.0	-7.994312
Ccrl2	-81.06856	0.0	0.0	-7.9749937
Gbp7	-110.697624	0.0	0.0	-7.9438467
Thbd	-98.86823	0.0	0.0	-7.9433274
Tinagl1	-159.2923	0.0	0.0	-7.943194
Tnf	-32.79191	3.458204118264791e-234	1.170949475710426e-233	-7.8340116
Trim5	-38.204594	0.0	0.0	-7.832259
Zfp36	-150.73633	0.0	0.0	-7.827902
Klf4	-155.73166	0.0	0.0	-7.794746
Cdk2	-47.807632	0.0	0.0	-7.787125
Gimap5	-64.51163	0.0	0.0	-7.787036
Pmaip1	-43.106422	0.0	0.0	-7.6101356
Pilra	-29.046112	1.8092084801466238e-184	5.274660291972663e-184	-7.5626893
Slc22a8	-123.74967	0.0	0.0	-7.5487394
Rbpms2	-64.200005	0.0	0.0	-7.475602
Ly6a	-210.2733	0.0	0.0	-7.474349
Pear1	-88.030624	0.0	0.0	-7.4485474
Edn3	-78.46953	0.0	0.0	-7.416501
Adcy4	-90.36729	0.0	0.0	-7.3822784
Sox18	-151.27032	0.0	0.0	-7.3656006
Notumos	-32.9526	2.070759447082704e-236	7.0754878601914714e-236	-7.3425393
Hspb1	-190.88539	0.0	0.0	-7.3370337
Clec2d	-173.95453	0.0	0.0	-7.3353953
Slco1a4	-187.38318	0.0	0.0	-7.3127418
Icam2	-115.488	0.0	0.0	-7.311701
Tmem173	-43.12213	0.0	0.0	-7.307187
Klf2	-191.09949	0.0	0.0	-7.287708
Cnn2	-99.168755	0.0	0.0	-7.2357345
Scgb3a1	-61.33416	0.0	0.0	-7.2283063
Anpep	-39.016205	0.0	0.0	-7.227992
Rasl12	-61.883263	0.0	0.0	-7.225399
Flt1	-195.77989	0.0	0.0	-7.1798053
Gbp5	-85.02933	0.0	0.0	-7.1769495
Hcls1	-42.869694	0.0	0.0	-7.1736994
Il10rb	-142.10098	0.0	0.0	-7.171453
Cd248	-52.478962	0.0	0.0	-7.1629996
Clec14a	-97.56049	0.0	0.0	-7.1621933
Cd93	-123.80264	0.0	0.0	-7.125149
Lrg1	-53.578045	0.0	0.0	-7.1013937
Kdr	-127.396454	0.0	0.0	-7.0960846
Cldn5	-201.3314	0.0	0.0	-7.0807657
Eng	-161.83775	0.0	0.0	-7.0765314
Foxf2	-82.6515	0.0	0.0	-7.053352
C5ar1	-40.26979	0.0	0.0	-7.0434504
Gatsl3	-85.00949	0.0	0.0	-7.036492
Ahnak	-184.53413	0.0	0.0	-7.035646
Map3k7cl	-60.713852	0.0	0.0	-7.0332513
S100a9	-24.73401	1.6211197034271645e-134	3.9539504961638163e-134	-7.0248895
Emcn	-146.2641	0.0	0.0	-7.022705
Myh11	-77.71019	0.0	0.0	-7.0185237
Sod3	-59.96295	0.0	0.0	-7.0167274
Ly6c1	-196.18745	0.0	0.0	-7.0100965
Hhex	-70.3801	0.0	0.0	-6.989573
Gbp3	-91.21541	0.0	0.0	-6.988182
Sp110	-56.20558	0.0	0.0	-6.9752264
Hmgcs2	-68.3848	0.0	0.0	-6.9688706
Isg15	-127.35801	0.0	0.0	-6.9579577
Myl9	-95.630486	0.0	0.0	-6.9251757
Ptprb	-176.07266	0.0	0.0	-6.90516
Cyr61	-103.27694	0.0	0.0	-6.892133
Gper1	-77.598076	0.0	0.0	-6.886517
Olfr558	-37.391865	3.1505240119069194e-302	1.2737967703127706e-301	-6.8775215
Slc38a5	-81.82492	0.0	0.0	-6.8751974
Il21r	-33.234814	4.124998002303665e-240	1.424049943257882e-239	-6.874571
Arap3	-86.7841	0.0	0.0	-6.871184
Ctla2b	-43.700596	0.0	0.0	-6.8707314
Esam	-180.81639	0.0	0.0	-6.8698626
Apold1	-120.28547	0.0	0.0	-6.854755
Gimap6	-98.07509	0.0	0.0	-6.8482733
Itpripl1	-58.842106	0.0	0.0	-6.8424764
Rras	-164.83353	0.0	0.0	-6.8379817
Mustn1	-77.9922	0.0	0.0	-6.8351684
Crip1	-154.29893	0.0	0.0	-6.823023
Gsdmd	-55.76512	0.0	0.0	-6.8146152
Gkn3	-58.587837	0.0	0.0	-6.7978544
Tead2	-54.125916	0.0	0.0	-6.7665124
Sp100	-98.09779	0.0	0.0	-6.7614093
Kcnj8	-47.828304	0.0	0.0	-6.747319
Abcb1a	-168.69275	0.0	0.0	-6.7314806
Acvrl1	-150.67914	0.0	0.0	-6.72492
Srgn	-147.33015	0.0	0.0	-6.6831746
Myct1	-67.48818	0.0	0.0	-6.667498
Ifitm3	-202.81537	0.0	0.0	-6.632409
Angptl4	-51.36835	0.0	0.0	-6.611896
Rsad2	-67.42313	0.0	0.0	-6.5980415
Epas1	-191.43658	0.0	0.0	-6.5924554
Fas	-91.80289	0.0	0.0	-6.5803742
Clec4a2	-33.08794	3.297963710048195e-238	1.1333208625595173e-237	-6.576458
Tm4sf1	-151.28452	0.0	0.0	-6.5757685
Nlrp3	-28.538748	6.155567226752236e-178	1.743786749788169e-177	-6.5743585
Slco1c1	-176.53459	0.0	0.0	-6.5678916
Id1	-164.5179	0.0	0.0	-6.565463
F5	-50.008907	0.0	0.0	-6.5640774
Pecam1	-151.2415	0.0	0.0	-6.5414233
Btbd11	33.46953	1.2762561957301446e-184	3.7244830614692935e-184	6.538652
Rnase4	-91.06376	0.0	0.0	-6.528664
Nes	-103.677864	0.0	0.0	-6.518747
Egfl7	-170.83803	0.0	0.0	-6.5113316
Stap2	-73.84278	0.0	0.0	-6.508117
Vwa1	-167.29112	0.0	0.0	-6.491684
Batf3	-26.119068	1.4982237031810628e-149	3.858086789307458e-149	-6.469687
Xdh	-86.09222	0.0	0.0	-6.466974
Podxl	-141.39105	0.0	0.0	-6.4642243
Gata2	-89.47927	0.0	0.0	-6.456162
Zfp366	-81.57656	0.0	0.0	-6.449274
Arl11	-28.563719	4.2175310868776064e-178	1.195897283613688e-177	-6.447887
Vwf	-107.15315	0.0	0.0	-6.4380794
Ctsh	-139.12645	0.0	0.0	-6.435715
Tbx18	-49.153038	0.0	0.0	-6.416107
H2-Q7	-72.12836	0.0	0.0	-6.4135103
H2-Q6	-52.7525	0.0	0.0	-6.395565
Fmo2	-51.864445	0.0	0.0	-6.3922744
Sema3g	-66.23711	0.0	0.0	-6.3910766
Bgn	-74.81379	0.0	0.0	-6.3701777
Bvht	-93.503784	0.0	0.0	-6.36913
Hp	-18.020727	1.9346304919357114e-72	3.647951901827237e-72	-6.345299
Grrp1	-115.877426	0.0	0.0	-6.3450384
Vamp5	-101.07585	0.0	0.0	-6.336721
Kctd12b	-62.860386	0.0	0.0	-6.323634
Ifit3	-92.50818	0.0	0.0	-6.3139977
Rassf9	-75.26337	0.0	0.0	-6.3109465
Lfng	-63.018555	0.0	0.0	-6.3087068
Robo4	-79.23856	0.0	0.0	-6.30808
Txnip	-151.69394	0.0	0.0	-6.299564
Fzd4	-89.777565	0.0	0.0	-6.2987895
Rbpms	-124.54848	0.0	0.0	-6.2934303
Alpl	-79.64718	0.0	0.0	-6.28791
Adgrl4	-146.72214	0.0	0.0	-6.286357
Acsf2	-35.967983	6.945887660721522e-280	2.6680746456036574e-279	-6.2852573
