names	scores	pvals	pvals_adj	log2foldchanges
Epha6	-62.34384	0.0	0.0	-26.306656
Unc5d	-56.86073	0.0	0.0	-25.965282
Tmem132d	-55.96928	0.0	0.0	-25.489374
Fstl4	-56.093155	0.0	0.0	-25.364876
Zfp804a	-52.168888	0.0	0.0	-25.296005
Il1rapl2	-35.74816	1.962318579068977e-277	9.827972850095044e-277	-24.774479
Kctd8	-41.06667	0.0	0.0	-24.370424
Cdh9	-41.496265	0.0	0.0	-24.152744
Lrtm1	-42.37179	0.0	0.0	-24.046131
Trpc5	-37.03432	2.0830152795296106e-297	1.1300263722583784e-296	-23.759066
Syt6	-35.465073	3.961026166729202e-273	1.9480456557684598e-272	-23.658747
Pou6f2	-33.970833	5.943582400312144e-251	2.7431918770671432e-250	-23.459217
Cemip	-28.747295	1.0419112807170957e-180	3.596931924224726e-180	-23.425394
Il7r	-22.565447	2.333688587964272e-112	5.814838674329581e-112	-23.037199
Tmem52	-25.354818	3.337364695619319e-141	9.664183481523124e-141	-22.992727
Tmem132c	-24.918013	1.810174349980687e-136	5.108676434564498e-136	-22.645933
Gstm6	-28.855898	4.712811846391519e-182	1.638289170240389e-181	-22.593317
Il1r2	-21.182821	2.7725840319586278e-99	6.478000074669691e-99	-22.583239
Dlx2	-20.31728	1.6377852463462265e-91	3.6530525940808026e-91	-22.517263
Gpr149	-23.062588	2.9406416477994962e-117	7.578973319070866e-117	-22.506878
Ms4a4b	-14.859637	7.147912599018499e-50	1.2756536464637415e-49	-22.481018
Nkx2-2os	-21.804693	4.598533633851776e-105	1.1089711335655409e-104	-22.475725
Siglece	-20.569038	9.698129014330393e-94	2.1958027956974475e-93	-22.435053
Tnfrsf17	-17.940874	8.121044505862377e-72	1.6450461524366733e-71	-22.15443
Clec4d	-17.346216	2.89061008669712e-67	5.716433922275122e-67	-22.122467
Tnc	-16.749367	7.536149414959382e-63	1.4557919024390304e-62	-21.829454
Alox5	-15.734937	1.0800197756204454e-55	2.0074717018967388e-55	-21.536829
Ccl8	-10.578191	3.931943830604193e-26	5.848205994949221e-26	-21.5258
Tac2	-12.0675535	1.6888334896560318e-33	2.6722048886962527e-33	-21.475084
Sstr3	-15.4641485	7.399892347261293e-54	1.358609366082245e-53	-21.406893
Npy5r	-18.821396	7.814538814936408e-79	1.642860297463856e-78	-21.398634
Cd8b1	-10.847412	2.154439251779066e-27	3.2430094106057185e-27	-21.390614
