names	scores	pvals	pvals_adj	log2foldchanges
Ndst4	-25.591377	8.265983696791087e-144	2.0193771246232296e-143	-23.117138
Glrp1	-21.642132	1.5314021032990802e-103	3.166234534732764e-103	-22.611492
Tbx4	-19.7507	1.3352500415771992e-86	2.553059352920075e-86	-22.189608
Fcrl1	-17.965538	5.193738101364472e-72	9.258000180685332e-72	-22.096415
Chil3	-12.081948	1.4168168143504099e-33	1.985264102312578e-33	-21.982573
Gp9	-16.168001	1.073681985180417e-58	1.767862763743826e-58	-21.735672
Mcemp1	-15.227935	2.7790241552505256e-52	4.415822280588759e-52	-21.729443
H2-DMb2	-14.660024	1.3637039210474934e-48	2.118649281793102e-48	-21.702253
Ms4a4c	-15.043451	4.549866420723122e-51	7.17644545855382e-51	-21.546553
Aox3	-14.568431	5.2124157483655146e-48	8.064593731354586e-48	-21.460016
Gpr165	-13.361747	1.1298309314848794e-40	1.6639630802428266e-40	-21.219479
Cd101	-13.438152	4.045952398306748e-41	5.985136683885721e-41	-21.168278
Tmem156	-13.777361	3.9516438966304694e-43	5.900911742106226e-43	-21.105768
Arg1	-10.323804	5.722772030209908e-25	7.445063352397972e-25	-20.826067
Hs3st3a1	-12.444258	1.633289861117632e-35	2.3200140072693637e-35	-20.712137
Ms4a1	-7.643309	2.1428898303335275e-14	2.5399721418413996e-14	-20.431402
Fcrla	-8.649112	5.293516007049202e-18	6.495111665091046e-18	-20.155453
Il1rl1	-9.169869	4.855038031939509e-20	6.08400755882144e-20	-20.155073
Tmigd3	-8.2330675	1.8546517981516273e-16	2.240819731959276e-16	-19.71948
Rab39	-20.712593	4.964271342183288e-95	9.856263419291769e-95	-7.6634192
Ttr	140.9354	0.0	0.0	7.6454706
C5ar2	-30.734459	3.900266325889188e-206	1.1866936082827146e-205	-7.63974
Cd33	-50.36208	0.0	0.0	-7.5750484
Sostdc1	89.56383	0.0	0.0	7.42627
Kl	104.092804	0.0	0.0	7.3828773
Il7r	-22.218334	5.15602936521117e-109	1.0885354043373335e-108	-7.377528
Tmem71	-34.340603	1.9199801353898038e-256	6.776400477846367e-256	-7.3604913
Slc2a5	-28.997547	7.509654835486529e-184	2.1173838821860514e-183	-7.2979755
Prlr	83.167244	0.0	0.0	7.1546683
Folr1	116.80024	0.0	0.0	7.1377716
Dpp4	-36.65757	1.3488275758597884e-291	5.262006147697484e-291	-7.069498
Pilra	-28.958805	2.2273046373084698e-183	6.244779356939635e-183	-7.0447993
Ctla2b	-46.06382	0.0	0.0	-7.006572
Tmem72	65.2416	0.0	0.0	7.001491
H2-Oa	-18.406494	1.7089552775705935e-75	3.097804128526756e-75	-6.891119
Kcnj13	80.332695	0.0	0.0	6.775974
Adam33	-21.579361	5.773153784425445e-103	1.1887070249331732e-102	-6.733851
Wfdc2	83.33964	0.0	0.0	6.7137103
Ccr1	-20.863483	2.1690888012767706e-96	4.329518565422696e-96	-6.5481076
Adamtsl2	-33.337723	6.409249948097402e-242	2.1750848240149554e-241	-6.5328426
Il16	-28.286774	4.171368468347472e-175	1.1417979384162788e-174	-6.4419775
Casq2	-43.938118	0.0	0.0	-6.423752
Abcc6	-35.756702	1.1255879618449369e-277	4.231533691146379e-277	-6.408638
C1qtnf7	-45.139	0.0	0.0	-6.3533854
Tnfrsf1b	-51.55783	0.0	0.0	-6.2702804
Krtap28-13	-27.974514	2.5139656356624506e-171	6.74588274328028e-171	-6.218118
Col13a1	-21.680897	6.505745462172423e-104	1.3478754410578222e-103	-6.1865525
Sp100	-111.125786	0.0	0.0	-6.1194515
Bank1	-23.90948	7.224920890506159e-126	1.6370666670331175e-125	-6.1145115
Parvg	-26.51238	3.817454778192996e-154	9.672605012313334e-154	-6.105121
Oas2	-34.726097	3.92369152717818e-262	1.4063410491678063e-261	-6.087638
