names	scores	pvals	pvals_adj	log2foldchanges
Samsn1	-50.79504	0.0	0.0	-25.109718
Slc35d2	-46.334435	0.0	0.0	-24.595303
Clec4a3	-35.554558	1.4691007041783175e-274	9.971271747816634e-274	-24.086256
Sh3d21	-40.186085	0.0	0.0	-24.069914
Cd48	-36.387615	2.3249903511584123e-287	1.6567627205404364e-286	-23.9937
Tagap	-33.34006	6.3318689496503875e-242	3.7764625942248837e-241	-23.815203
C5ar2	-31.08183	9.669381532474696e-211	5.010042244805542e-210	-23.796247
Tmem71	-34.95036	1.871071147698004e-265	1.2282742763881866e-264	-23.734776
Tecrl	-33.291267	3.145487932028683e-241	1.8575716134027657e-240	-23.73206
Pik3cg	-32.185917	1.009627973233508e-225	5.507061672182771e-225	-23.71352
Il16	-29.20136	2.1366811844737532e-186	9.726924967255325e-186	-23.363235
Naip2	-28.954498	2.604376507924539e-183	1.164400823215144e-182	-23.277338
Nr6a1os	-33.487835	4.86437002267163e-244	2.9303433871515843e-243	-23.199823
Selp	-22.31614	5.943523366571814e-110	1.8010676868399435e-109	-23.116842
Il7r	-22.562967	2.399455545019625e-112	7.375375650675077e-112	-22.991474
AB124611	-25.884974	4.4489738161446806e-147	1.6642046693808034e-146	-22.9362
Bco2	-24.650183	1.2691406510051196e-133	4.3813831450119204e-133	-22.810987
Osm	-23.88642	1.2685828594021023e-125	4.168399318955429e-125	-22.743023
Ms4a7	-19.230764	3.248035466146902e-82	8.264721287905603e-82	-22.635553
Ccr1	-21.656477	1.1089615672546364e-103	3.2457411724525944e-103	-22.629444
Glrp1	-21.640882	1.5521096150434518e-103	4.533913189026637e-103	-22.58523
Zfp69	-22.384905	1.2873408591428628e-110	3.908929734239462e-110	-22.512663
Col4a6	-23.47577	2.0063145951552438e-121	6.492927492411792e-121	-22.459137
Tlr12	-19.965572	1.8772384020866775e-88	4.9750134330919016e-88	-22.45103
Ms4a4b	-14.858931	7.185272008061541e-50	1.4332324484165309e-49	-22.435356
Nkx2-2os	-21.802456	4.711317866061693e-105	1.388404086265725e-104	-22.430063
Tspan32	-21.432152	1.3653419675073973e-101	3.938486444732877e-101	-22.42915
Pcdh12	-19.91779	4.854769995458827e-88	1.279816343266826e-87	-22.290918
H2-Oa	-18.800247	1.1466969622670297e-78	2.8501167247730647e-78	-22.268812
Ttpa	-19.423826	7.851338056444574e-84	2.021803791359118e-83	-22.20124
Aplnr	-20.05676	3.0431678785796118e-89	8.115114342878964e-89	-22.153547
Tnfrsf17	-17.939629	8.211681067167355e-72	1.9186170717680735e-71	-22.108793
Ccr2	-15.708712	1.6207913421855217e-55	3.37196534435268e-55	-22.0871
Clec4d	-17.34509	2.9187754339661435e-67	6.65880327140565e-67	-22.076834
Saa2	-16.413723	1.9510675712118474e-60	4.2079099307228917e-60	-21.951694
H2-Ob	-16.798273	3.2905726398008385e-63	7.274663168314308e-63	-21.934725
Gp9	-16.16748	1.0781762915573365e-58	2.2858861305102538e-58	-21.709448
Il1rl2	-16.450434	1.067272045229253e-60	2.3084471057590186e-60	-21.647089
Naip6	-16.243483	3.145321441852758e-59	6.720772311651192e-59	-21.639452
Slfn1	-14.766676	2.823903935212099e-49	5.60669212815109e-49	-21.62435
Ms4a4c	-15.043033	4.564120322998422e-51	9.214240221396545e-51	-21.520332
Nlrp1b	-15.05124	4.0331987721231796e-51	8.153366790006428e-51	-21.492294
Ccl8	-10.577937	3.9371682733399493e-26	6.367388043137385e-26	-21.480202
Mmp25	-15.48907	4.9988456608499523e-54	1.0306898269793717e-53	-21.473225
Trim30b	-14.796133	1.8257911010906345e-49	3.63221041331028e-49	-21.464567
Ucp3	-14.167367	1.6728066008628907e-45	3.223134105708845e-45	-21.373953
Cd8b1	-10.847138	2.1576076258584727e-27	3.523583493508666e-27	-21.34502
Klrd1	-12.197413	3.460340838253624e-34	6.046023596249779e-34	-21.334337
Slfn4	-11.655233	2.298357983901663e-31	3.9132088261662816e-31	-21.332243
Stat4	-14.7843685	2.1733959544439932e-49	4.3180052075046225e-49	-21.300802
Rpe65	-13.207082	8.858011155422232e-40	1.6393604852724674e-39	-21.256882
F10	-12.323293	7.342181888341115e-35	1.2956791567660792e-34	-21.230621
Cd101	-13.437854	4.0540035072242567e-41	7.563439379149732e-41	-21.142069
Il2rb	-11.648718	2.4806670127903896e-31	4.216431183213126e-31	-21.120062
