names	scores	pvals	pvals_adj	log2foldchanges
Foxs1	-60.184006	0.0	0.0	-25.500715
Tbx3os1	-53.2367	0.0	0.0	-25.376219
Cnn1	-43.617603	0.0	0.0	-24.691866
Ace2	-39.97811	0.0	0.0	-24.675903
C1s1	-43.490643	0.0	0.0	-24.207186
Nfatc4	-35.761406	1.0398652489428086e-277	9.51096264276959e-277	-23.923765
Naip5	-27.683708	7.895809873443944e-168	4.672076848191683e-167	-23.254541
Trim6	-28.01159	9.290014263065081e-172	5.585178915670389e-171	-23.214672
Trib3	-29.232386	8.726379585246466e-187	5.5582035574818256e-186	-23.14823
Ctsw	-24.401525	5.438284145965456e-131	2.728236193628155e-130	-23.066755
Sash3	-24.038996	3.3518882318200456e-127	1.6511764688768696e-126	-22.857338
Cytip	-21.989746	7.945738768832825e-107	3.4647116724561737e-106	-22.788076
Clec3b	-23.969833	1.745743911097227e-126	8.557568191653074e-126	-22.773378
Themis2	-22.92888	6.079690647672789e-116	2.823385749693246e-115	-22.622402
Steap4	-21.169409	3.6020308428747183e-99	1.5177096248067632e-98	-22.514025
Tlr12	-19.96561	1.8765518818947335e-88	7.37831670469751e-88	-22.452026
Ms4a4b	-14.858946	7.184467836432634e-50	2.1488936699200303e-49	-22.436352
Pcdh12	-19.917828	4.8530115150286394e-88	1.9006572513166994e-87	-22.291912
Cd3d	-14.485658	1.7339953437276505e-47	5.021222037821382e-47	-22.152723
Tfap2a	-20.82548	4.801245960096962e-96	1.9785354231168802e-95	-22.09684
Dlx5	-19.02952	1.5136634835634946e-80	5.7335738013768735e-80	-22.086702
Chil3	-12.081739	1.4185848241487106e-33	3.479766535115398e-33	-21.957335
Saa2	-16.413744	1.9507420455290853e-60	6.502473485096952e-60	-21.952688
Ifitm6	-14.636613	1.9173859883101524e-48	5.606391778684656e-48	-21.929008
Mcemp1	-15.227517	2.7878232698153372e-52	8.604392808072028e-52	-21.704214
Il1rl2	-16.450455	1.0670923738394087e-60	3.572853930265877e-60	-21.648083
Ms4a4c	-15.043048	4.5635836250079703e-51	1.3899239467029352e-50	-21.521328
Alox5	-15.734116	1.0869739067785664e-55	3.450710815170052e-55	-21.492224
Ccl8	-10.577943	3.937056025761856e-26	8.703882149805136e-26	-21.481197
