names	scores	pvals	pvals_adj	log2foldchanges
Kcnip4	-78.56144	0.0	0.0	-27.76143
Lingo2	-68.70116	0.0	0.0	-26.980772
Cacna2d3	-67.88554	0.0	0.0	-26.608791
Kcnb2	-64.799545	0.0	0.0	-26.022154
Grm8	-53.431236	0.0	0.0	-25.522573
Tmem132d	-55.946194	0.0	0.0	-25.461166
Cdh12	-52.963326	0.0	0.0	-25.289038
Slc35f4	-57.145054	0.0	0.0	-25.234211
Htr1f	-47.003338	0.0	0.0	-24.762846
Il1rapl2	-35.742146	2.1821003011198812e-277	1.2662090722165655e-276	-24.746517
Kctd8	-41.05755	0.0	0.0	-24.342556
Plcxd3	-41.997906	0.0	0.0	-24.233545
Galnt9	-41.87921	0.0	0.0	-24.019098
Lrtm1	-42.36178	0.0	0.0	-24.018322
Tac1	-33.59263	1.6032145001338888e-245	8.335603986831311e-245	-23.796743
Hs3st2	-37.09487	2.0356975476322984e-298	1.2857037142940833e-297	-23.791908
Trpc5	-37.027634	2.353742565331245e-297	1.477244287864798e-296	-23.731298
Col19a1	-34.557926	1.3514259010785214e-259	7.371414005882845e-259	-23.705595
Pou6f2	-33.96567	6.481611277559683e-251	3.417369742122855e-250	-23.431488
Vwc2	-32.270237	7.223385049596941e-227	3.4783555616036636e-226	-23.315706
Vit	-29.9417	8.638846315832036e-196	3.6095458144144996e-195	-23.135912
Ndst4	-25.590723	8.334829217276171e-144	2.77519285813857e-143	-23.10888
Bank1	-24.811314	2.4613363531144954e-135	7.897335892345975e-135	-23.005678
Tmem52	-25.352674	3.428643975700012e-141	1.1253754843654307e-140	-22.96504
Fgd3	-27.553114	2.882308202277619e-166	1.0583751048755029e-165	-22.894743
Vipr1	-29.008518	5.693985937985867e-184	2.2535564398360954e-183	-22.87332
Cckbr	-25.787281	5.549961032600857e-146	1.8749868353381276e-145	-22.604193
Glrp1	-21.641737	1.5379157174406436e-103	4.2096233141623456e-103	-22.603245
Gpr149	-23.060974	2.9954837803361693e-117	8.879892629455047e-117	-22.479223
Col4a6	-23.476862	1.98095414854603e-121	5.966729363090451e-121	-22.477146
Nkx2-2os	-21.80333	4.666938179229873e-105	1.2903976532432827e-104	-22.448072
Emx2os	-22.868498	2.4322117458697553e-115	7.125620349227799e-115	-22.445377
Myl2	-19.95901	2.153589760215844e-88	5.438357980343041e-88	-22.398634
Pdzph1	-20.301348	2.2359947029960356e-91	5.752988086610726e-91	-22.395084
Slamf6	-19.281996	1.220970249482804e-82	2.9755570661644293e-82	-22.255512
Tlr1	-19.177351	9.090252755096407e-82	2.197482535478583e-81	-22.245714
Tnfrsf17	-17.940115	8.176157185283358e-72	1.85400389688965e-71	-22.126793
Dlx5	-19.030067	1.5058294204913168e-80	3.6053377984628496e-80	-22.103704
Saa2	-16.414095	1.945153574709378e-60	4.159273502585983e-60	-21.969688
Rxfp1	-19.771696	8.802004107668953e-87	2.1986688029148094e-86	-21.922255
Gp9	-16.167837	1.0751001405787192e-58	2.2745419053146387e-58	-21.727436
H2-DMb2	-14.659902	1.3649196420225432e-48	2.662392019549824e-48	-21.694017
Slc22a6	-14.007309	1.6056821843735556e-44	3.012536931282468e-44	-21.621994
Alox5	-15.734426	1.0843452120443615e-55	2.223537687035601e-55	-21.509214
Tac2	-12.067324	1.6911589055060754e-33	2.905771315302535e-33	-21.44747
Fam180a	-12.725188	4.690288834751262e-37	8.276980296619874e-37	-21.383808
Sstr3	-15.463663	7.427530965452124e-54	1.4964803825625501e-53	-21.37928
Npy5r	-18.820518	7.87883811624381e-79	1.8626094837455815e-78	-21.371023
Pdyn	-15.127964	1.268160980972687e-51	2.5228666730225868e-51	-21.324608
Cbln4	-14.258819	4.5549586746094814e-46	8.681623903321757e-46	-21.30535
Rpe65	-13.207275	8.846783745104755e-40	1.5978537769605217e-39	-21.274862
Tmem215	-14.348958	1.2513647539922652e-46	2.3987822760235117e-46	-21.253859
Gpr165	-13.361654	1.1305247940589559e-40	2.0517691362231503e-40	-21.211248
Adcyap1	-13.874957	1.020791524229975e-43	1.8997360872766285e-43	-21.18332
Cd7	-11.722068	1.0487619767450175e-31	1.7715573931503676e-31	-21.083405
Crhbp	-12.017694	3.083163521104192e-33	5.279389590931835e-33	-20.914625
Arg1	-10.323761	5.724015162789394e-25	9.061765429218037e-25	-20.817839
Hs3st3a1	-12.444183	1.6340432731849735e-35	2.858384734434356e-35	-20.703909
Myom3	-10.870059	1.680411210921927e-27	2.7368260764200764e-27	-20.65191
Crh	-10.024068	1.2375368656025618e-23	1.9306347357294257e-23	-20.557497
Ms4a1	-7.643292	2.1430273921475e-14	3.007054338841207e-14	-20.423176
Cnr2	-10.081236	6.932630665805761e-24	1.0837880144563462e-23	-20.38256
Cldn22	-12.651457	1.1997453077863196e-36	2.1134679526476563e-36	-20.325945
Qprt	-10.299881	7.336242616082384e-25	1.1595747022258773e-24	-20.179506
Il1rl1	-9.16984	4.85569105324706e-20	7.265373147003083e-20	-20.146849
Hpse	-9.784868	1.3500827332131283e-22	2.0781160593326758e-22	-20.050783
Prss27	-9.921387	3.475818968771209e-23	5.388866618249936e-23	-20.026413
Trh	-7.791652	6.700322592462049e-15	9.468190191891733e-15	-19.964848
