names	scores	pvals	pvals_adj	log2foldchanges
Csmd1	-84.59155	0.0	0.0	-27.826136
Lrrtm4	-75.07475	0.0	0.0	-27.309309
Tenm2	-73.8325	0.0	0.0	-27.133188
Pde10a	-76.56786	0.0	0.0	-26.820919
Alpl	-89.27877	0.0	0.0	-26.796633
Cacna1c	-86.021965	0.0	0.0	-26.770838
Lrfn5	-77.291595	0.0	0.0	-26.76421
Prkg1	-79.42281	0.0	0.0	-26.615555
Sntg1	-73.37286	0.0	0.0	-26.520329
Grb10	-93.89023	0.0	0.0	-26.519247
Gabrg3	-67.286026	0.0	0.0	-26.483793
Mgat4c	-63.11424	0.0	0.0	-26.252813
Stxbp5l	-74.5992	0.0	0.0	-26.23447
Stap2	-79.22535	0.0	0.0	-26.212318
Gpc6	-68.973816	0.0	0.0	-26.198729
Prelp	-79.29806	0.0	0.0	-26.154913
Galnt18	-83.77765	0.0	0.0	-26.143845
Dll4	-73.99985	0.0	0.0	-26.078194
A4galt	-80.64641	0.0	0.0	-26.051992
Bmx	-68.82088	0.0	0.0	-25.970434
Proser2	-73.55968	0.0	0.0	-25.95556
Thrb	-71.29886	0.0	0.0	-25.938892
Myct1	-74.71518	0.0	0.0	-25.930965
Thsd7a	-71.9669	0.0	0.0	-25.890684
Far2	-75.964355	0.0	0.0	-25.875834
Tenm3	-64.22689	0.0	0.0	-25.84075
Fmo1	-69.87415	0.0	0.0	-25.8387
Nol4	-71.168884	0.0	0.0	-25.831968
Ryr3	-56.99427	0.0	0.0	-25.808268
Unc45b	-70.06045	0.0	0.0	-25.7838
Rasgrf1	-70.05115	0.0	0.0	-25.725864
Gpc5	-46.77199	0.0	0.0	-25.721685
Adm	-59.79762	0.0	0.0	-25.683262
Mill2	-66.67225	0.0	0.0	-25.680912
Aff3	-67.21343	0.0	0.0	-25.666195
Lgi1	-68.92325	0.0	0.0	-25.662336
Fmo2	-60.126495	0.0	0.0	-25.65939
Parm1	-69.57997	0.0	0.0	-25.548851
Sorcs3	-58.45903	0.0	0.0	-25.509825
Tmem132d	-55.923634	0.0	0.0	-25.433046
Mapk12	-60.732483	0.0	0.0	-25.406244
Epha7	-62.54754	0.0	0.0	-25.386234
Neto1	-59.800343	0.0	0.0	-25.350748
Pdzrn4	-54.256584	0.0	0.0	-25.335262
Rmst	-54.253387	0.0	0.0	-25.335005
Acsbg1	-52.50799	0.0	0.0	-25.327946
Fstl4	-56.047207	0.0	0.0	-25.30865
Nxph1	-44.33194	0.0	0.0	-25.30046
Cdh12	-52.944183	0.0	0.0	-25.260984
Tead2	-61.426502	0.0	0.0	-25.234287
Slc35f4	-57.12101	0.0	0.0	-25.206179
Erg	-58.519646	0.0	0.0	-25.180803
Hes5	-46.42269	0.0	0.0	-25.175453
St6galnac5	-56.206284	0.0	0.0	-25.156614
Lrig1	-57.369267	0.0	0.0	-25.096216
Nell1	-49.302277	0.0	0.0	-25.093033
Cecr2	-55.51995	0.0	0.0	-25.062408
Hic1	-52.182632	0.0	0.0	-25.015411
Matn4	-50.66664	0.0	0.0	-25.004768
Egflam	-49.838997	0.0	0.0	-24.975534
Ndst3	-54.14491	0.0	0.0	-24.975456
Rgs16	-51.348537	0.0	0.0	-24.965246
Cacng4	-47.40905	0.0	0.0	-24.963408
Synpr	-49.211338	0.0	0.0	-24.963362
Tbx18	-53.76793	0.0	0.0	-24.956854
Hs6st2	-60.36149	0.0	0.0	-24.937597
Plekha6	-61.26757	0.0	0.0	-24.92163
Ptchd4	-51.635193	0.0	0.0	-24.919865
Slit2	-53.54788	0.0	0.0	-24.916561
Nckap5	-48.407455	0.0	0.0	-24.817667
Ism1	-48.001335	0.0	0.0	-24.784657
Pou3f2	-46.917416	0.0	0.0	-24.762213
Slitrk2	-44.583626	0.0	0.0	-24.759659
Trhde	-47.39997	0.0	0.0	-24.749512
Htr1f	-46.98996	0.0	0.0	-24.73496
Resp18	-43.63214	0.0	0.0	-24.657
