names	scores	pvals	pvals_adj	log2foldchanges
Pld5	-39.652122	0.0	0.0	-24.108625
Lrtm1	-42.381462	0.0	0.0	-24.072464
Emid1	-37.666412	2.0318047574630724e-307	1.6341593223563586e-306	-24.060768
Slc9a7	-46.95084	0.0	0.0	-24.052706
Sv2c	-39.344166	0.0	0.0	-23.994173
Col19a1	-34.568607	1.1260884739892881e-259	7.20312456709566e-259	-23.759647
Igsf6	-32.85666	5.50232116274786e-235	3.174416055431458e-234	-23.70836
Tmem63c	-41.740303	0.0	0.0	-23.535316
Vwc2	-32.27893	6.286959897695859e-227	3.505739719904754e-226	-23.369669
Il7r	-22.566904	2.295870103867631e-112	7.350704708220803e-112	-23.063417
Dennd1c	-24.304564	6.0258486695288314e-130	2.111862851470385e-129	-22.933645
Vipr1	-29.014833	5.199865207825714e-184	2.3816176524392585e-183	-22.927208
Tmem132c	-24.919975	1.7667422222755635e-136	6.362817127042845e-136	-22.672125
Gstm6	-28.85895	4.5116212926223226e-182	2.0476344747151237e-181	-22.619507
Itih2	-20.21552	1.2928914974006136e-90	3.5880430085123412e-90	-22.589556
Col4a6	-23.480207	1.9051978564079657e-121	6.414807597333218e-121	-22.530985
Tlr12	-19.9683	1.8271356860854384e-88	4.9830973256875596e-88	-22.522879
Nkx2-2os	-21.80601	4.533495460780279e-105	1.3751755694985679e-104	-22.501907
Slamf6	-19.283846	1.1995019886498455e-82	3.14005756191059e-82	-22.309328
Cd244	-18.594515	5.442893775014152e-77	1.3652743582811418e-76	-22.189308
Dlx5	-19.031847	1.480699493489937e-80	3.826096882402938e-80	-22.157507
Mmp9	-13.327224	1.7997999243276408e-40	3.3662093347773833e-40	-21.876987
Tnc	-16.749962	7.498911974031827e-63	1.6889441382954565e-62	-21.85561
Gcnt4	-17.430595	6.713121861283415e-68	1.5795580850078623e-67	-21.790306
Alox5	-15.73543	1.0758637929882487e-55	2.3087205858116923e-55	-21.562975
Trim30b	-14.79724	1.810993720796353e-49	3.7034636417103334e-49	-21.53631
Fam180a	-12.7257185	4.67461646834691e-37	8.432861939290877e-37	-21.437563
Klrd1	-12.198032	3.447410825089691e-34	6.005942203989009e-34	-21.406073
Stat4	-14.785473	2.1558373021204296e-49	4.399667963511081e-49	-21.372534
Avp	-13.997387	1.854844556648647e-44	3.613333551912949e-44	-21.289713
Gpr165	-13.362268	1.1259296630419123e-40	2.1124383921987095e-40	-21.264994
Ly6d	-9.076972	1.144202909857008e-19	1.6901076955051816e-19	-21.240913
Il2rb	-11.649257	2.4729635609771493e-31	4.210494144683e-31	-21.191782
Ecel1	-14.359131	1.0870423597480268e-46	2.159686807446411e-46	-21.17235
Tmem156	-13.777932	3.9362148272652286e-43	7.584228954268262e-43	-21.151278
Cd7	-11.722482	1.0462427493525835e-31	1.787430665180951e-31	-21.137144
Mfap5	-12.113444	9.68475678132244e-34	1.6833296838915017e-33	-20.987099
Klra2	-12.646662	1.2793446996511533e-36	2.296848652874602e-36	-20.912134
