names	scores	pvals	pvals_adj	log2foldchanges
Epha6	-62.31815	0.0	0.0	-26.283604
Fam19a1	-54.93838	0.0	0.0	-25.953707
Adarb2	-43.77488	0.0	0.0	-25.487482
Tmem132d	-55.950687	0.0	0.0	-25.4667
Fstl4	-56.074436	0.0	0.0	-25.342241
Zfp804a	-52.15383	0.0	0.0	-25.273394
Zmat4	-52.023506	0.0	0.0	-25.157513
Sdk1	-49.896606	0.0	0.0	-25.075506
Icam5	-47.886642	0.0	0.0	-24.537266
Kcnh5	-45.06817	0.0	0.0	-24.42577
Kctd8	-41.059322	0.0	0.0	-24.348022
Tifab	-33.936653	1.7399692840166784e-250	5.067871701019452e-250	-24.030275
Lrtm1	-42.363728	0.0	0.0	-24.023777
Grb7	-37.2053	3.7080068121839446e-300	1.2210779842537688e-299	-24.00008
Tecrl	-33.29533	2.94203395922384e-241	8.342251302146994e-241	-23.75559
Notumos	-33.89014	8.232746217208187e-250	2.386303251364692e-249	-23.7343
Grik1	-33.288334	3.70159679988594e-241	1.0486109914691049e-240	-23.709959
Adcy7	-32.58151	3.4627269978854554e-231	9.54796047211063e-231	-23.678091
Col11a1	-32.83071	1.1159471688479758e-234	3.105604365996222e-234	-23.594946
Msr1	-27.641163	2.6131838347427582e-167	6.0257890117050535e-167	-23.437777
Fam167b	-27.607756	6.52110310804734e-167	1.50140516685664e-166	-23.420467
Pik3r5	-28.276611	5.934516962084983e-175	1.39855073733346e-174	-23.264118
Arhgap27os1	-30.14809	1.8958240721422454e-198	4.763377065684034e-198	-23.246365
Nr6a1os	-33.491966	4.5425223639649646e-244	1.2978635325614187e-243	-23.223305
Selp	-22.31736	5.863570890493115e-110	1.1297824451817176e-109	-23.140316
Ndst4	-25.591152	8.289508380208071e-144	1.79426588316192e-143	-23.114313
Fgfbp1	-23.988068	1.1501337535359278e-126	2.3472117419100566e-126	-23.091373
Bank1	-24.811705	2.4495046696664344e-135	5.12448675662434e-135	-23.011112
Celrr	-25.916222	2.042094747765321e-147	4.4425556514111403e-147	-23.006512
Tmem52	-25.353092	3.410682005695459e-141	7.282595029954716e-141	-22.970472
Clec3b	-23.971283	1.7158640582244914e-126	3.49938285157952e-126	-22.795834
Ms4a7	-19.231546	3.223874651363613e-82	5.526642259480479e-82	-22.658997
Cdh23	-21.242693	7.742129997852242e-100	1.4293163072957985e-99	-22.648396
Rab39	-20.93023	5.487062895256331e-97	1.0037310174249387e-96	-22.515419
Gpr149	-23.061289	2.984728488003375e-117	5.9181662022538836e-117	-22.484648
Nkx2-2os	-21.803596	4.653542976957392e-105	8.752745411205127e-105	-22.453497
Pdzph1	-20.301561	2.2311695154802628e-91	3.9771292611056373e-91	-22.400509
Tlr1	-19.17753	9.074632606517423e-82	1.5521036385149527e-81	-22.251137
Ttpa	-19.424631	7.790560936618636e-84	1.3462950927336353e-83	-22.224665
Tbx4	-19.750597	1.3365974052802243e-86	2.338071262880859e-86	-22.186789
Aplnr	-20.057648	3.0163980483297876e-89	5.3387576076633416e-89	-22.176971
Tnfrsf17	-17.940264	8.165399251808724e-72	1.3305919476059844e-71	-22.132214
H2-Ob	-16.798792	3.2763132064326287e-63	5.194999798783238e-63	-21.958138
Amn	-17.591078	4.008401024152517e-69	6.465162942181479e-69	-21.943478
Gp9	-16.167944	1.0741676791373783e-58	1.674897628592586e-58	-21.732855
Naip6	-16.243954	3.133405631300006e-59	4.901051560948914e-59	-21.662857
