names	scores	pvals	pvals_adj	log2foldchanges
Neto1	-59.80514	0.0	0.0	-25.35567
Slc35f4	-57.12519	0.0	0.0	-25.211092
Ntng1	-44.011715	0.0	0.0	-24.992653
Olfm3	-49.097496	0.0	0.0	-24.892828
Nkain3	-46.499928	0.0	0.0	-24.881989
Havcr2	-39.956814	0.0	0.0	-24.39554
Kctd8	-41.050182	0.0	0.0	-24.31964
Lrtm1	-42.353687	0.0	0.0	-23.995453
Clec5a	-33.91172	3.674719959070382e-250	6.193348245624239e-249	-23.977493
Slc9a7	-46.913082	0.0	0.0	-23.975702
Il21r	-35.00916	2.4297401021888076e-266	4.764196278801584e-265	-23.937801
C5ar2	-31.08117	9.768264419614414e-211	1.1912517584895626e-209	-23.791492
Spint1	-31.08367	9.045687269840925e-211	1.112174664324704e-209	-23.573051
Tmem63c	-41.71377	0.0	0.0	-23.458508
Pou6f2	-33.961502	6.951708809838837e-251	1.1849503653134381e-249	-23.408682
Vwc2	-32.26666	7.647830704364036e-227	1.0822401940137787e-225	-23.29291
Kcnv1	-29.599762	1.958680912916452e-191	2.026221634051502e-190	-23.138577
Il7r	-22.562714	2.4062594455985055e-112	1.4553988582249025e-111	-22.986734
Rbp4	-21.479595	4.942314122246291e-102	2.7105927544312385e-101	-22.75863
Wdfy4	-23.042425	4.515411586906004e-117	2.8339403265100444e-116	-22.690899
Cd79b	-19.566074	4.93066946640318e-85	2.2792000615114855e-84	-22.593592
Glrp1	-21.64066	1.55583350106044e-103	8.691807268494078e-103	-22.580494
Ms4a4b	-14.858859	7.189089699884064e-50	2.1940253407581072e-49	-22.430622
Nkx2-2os	-21.802229	4.722963265600143e-105	2.6835018554546265e-104	-22.42533
Myl2	-19.958164	2.171709576483756e-88	1.0292462447790315e-87	-22.375893
Clec4n	-16.852139	1.3286141278309526e-63	4.7906759416981464e-63	-22.342838
Tnni2	-20.31713	1.6098642026780753e-91	7.8657860065704e-91	-22.34169
Plcb2	-19.951288	2.4901920505056903e-88	1.1783243141194118e-87	-22.312853
Prss12	-23.519754	7.155085007056795e-122	4.696992345989144e-121	-22.264463
H2-Oa	-18.8001	1.1482625869135062e-78	4.956529152144631e-78	-22.26408
Slamf6	-19.281233	1.2299127776774718e-82	5.540147647195818e-82	-22.232777
Tlr1	-19.176601	9.15539062968592e-82	4.075099686803822e-81	-22.222979
Cd244	-18.592173	5.561966802398186e-77	2.3634419840218922e-76	-22.11277
Ccr2	-15.708627	1.6218679330382365e-55	5.294454623628628e-55	-22.082367
Fcrl1	-17.964697	5.232896713743795e-72	2.093158685497518e-71	-22.065447
S100a3	-18.148521	1.901600537528039e-73	7.793444825934586e-73	-21.983408
Ifitm6	-14.63653	1.9185469973340643e-48	5.72131311332226e-48	-21.923283
Rxfp1	-19.770876	8.873307824616832e-87	4.165872218129969e-86	-21.89953
Mmp9	-13.3263645	1.8100666003183028e-40	4.844067619049874e-40	-21.800484
Clec4a1	-16.72444	1.13295751035507e-62	4.022334356290189e-62	-21.75069
Mcemp1	-15.227424	2.7898021391531032e-52	8.819184844530357e-52	-21.69849
H2-DMb2	-14.659568	1.3682431763152533e-48	4.088376024846374e-48	-21.6713
Slfn1	-14.766605	2.8253672753374343e-49	8.561719016174043e-49	-21.619621
Slc22a6	-14.007017	1.608937817330839e-44	4.553597596219355e-44	-21.59928
Nlrp1b	-15.051166	4.035455259006921e-51	1.2558470723050583e-50	-21.487566
Alox5	-15.734013	1.0878537970054555e-55	3.558954624881534e-55	-21.4865
Ccl8	-10.577911	3.937701027315722e-26	8.679723058006735e-26	-21.475473
Trim30b	-14.7960615	1.826744824041979e-49	5.5524158785470484e-49	-21.459839
Mchr1	-16.409378	2.093607022374763e-60	7.294797987368513e-60	-21.416515
Sstr3	-15.463271	7.449944687402322e-54	2.385254435667766e-53	-21.356571
Klrd1	-12.197373	3.4611722894467855e-34	8.567258142195012e-34	-21.32961
Pdyn	-15.127597	1.2716647410424833e-51	3.9864098465281606e-51	-21.301899
