names	scores	pvals	pvals_adj	log2foldchanges
Mustn1	-84.17291	0.0	0.0	-27.166357
Edn3	-81.50902	0.0	0.0	-26.40731
Uba7	-72.30812	0.0	0.0	-25.977215
Ifi44	-71.55545	0.0	0.0	-25.938654
Unc45b	-70.079254	0.0	0.0	-25.795858
S1pr4	-55.474506	0.0	0.0	-25.067577
C1s1	-43.4911	0.0	0.0	-24.208385
Olfr558	-39.866116	0.0	0.0	-24.118174
Clec5a	-33.912975	3.59810682714585e-250	1.0969837887639787e-249	-23.984453
Il21r	-35.010544	2.372314228115571e-266	7.628020026095083e-266	-23.94476
Nfatc4	-35.76166	1.0352064506769378e-277	3.4127685187151795e-277	-23.924963
Meox1	-36.409927	1.0555862058214107e-287	3.546202259198468e-287	-23.917694
Nodal	-29.904108	2.5519784314103098e-195	6.811330332945667e-195	-23.779877
Cysltr2	-34.870453	2.9390839811873296e-264	9.350214150118757e-264	-23.758507
Magix	-35.594086	3.7122315822360605e-275	1.2144705285396055e-274	-23.749796
Notumos	-33.886253	8.786578074150854e-250	2.67611514948757e-249	-23.712969
Nkd2	-34.725117	4.275521838760435e-262	1.3487450595458786e-261	-23.698324
Bcl2a1a	-30.880215	4.657839278685391e-208	1.281974113399649e-207	-23.698017
Exoc3l	-33.379356	1.74916743046987e-242	5.231806870797219e-242	-23.582357
Bcl2a1d	-29.31914	7.0802922287638e-188	1.848640268606736e-187	-23.512594
Krtap28-13	-28.945595	3.373288288998472e-183	8.701517512463815e-183	-23.452246
Ephx3	-28.278448	5.461782651214066e-175	1.3792380432358753e-174	-23.31172
Phf11b	-28.944784	3.452598111740804e-183	8.89844874160001e-183	-23.15914
Gimap4	-27.818014	1.968020390674198e-169	4.9077815228782984e-169	-23.147478
Hp	-18.731718	4.1415007532267445e-78	7.56208293346332e-78	-22.855413
Cbr2	-22.787615	1.5115030221795958e-114	3.157736118759601e-114	-22.782423
Ccr1	-21.65658	1.1077279561143271e-103	2.2393422293416316e-103	-22.631632
Clec4n	-16.852293	1.3269042070941556e-63	2.2772955499327612e-63	-22.34976
Pcdh12	-19.917871	4.850905878996674e-88	9.275154644353105e-88	-22.293104
Cd3d	-14.485675	1.733785449442553e-47	2.7696253185983273e-47	-22.153913
Tnfrsf17	-17.939688	8.207381414304732e-72	1.4552094706214067e-71	-22.11098
