names	scores	pvals	pvals_adj	log2foldchanges
Plcxd3	-42.011562	0.0	0.0	-24.272348
Pld5	-39.647476	0.0	0.0	-24.093231
C5ar2	-31.089895	8.540491867111699e-211	4.7011881837312106e-210	-23.853043
Trpc5	-37.036987	1.9839499221926652e-297	1.5662762543626303e-296	-23.769989
Chrm2	-34.618176	1.9765921146673274e-260	1.360040445872014e-259	-23.725004
Ranbp3l	-24.355322	1.744210611049784e-130	6.296789209566007e-130	-23.067572
Cytip	-21.99255	7.706074135877605e-107	2.415697221278246e-106	-22.843666
Ccr1	-21.659203	1.0769204532523184e-103	3.310206311226389e-103	-22.686008
Themis2	-22.93206	5.863525239857999e-116	1.9523391475664813e-115	-22.67797
Glrp1	-21.643602	1.5073918408407878e-103	4.623901352272355e-103	-22.641788
Ms4a4b	-14.859809	7.138865964747982e-50	1.4539441883397113e-49	-22.491898
Nkx2-2os	-21.805237	4.571541785635293e-105	1.4168001401762272e-104	-22.486605
Skap1	-21.138649	7.070853124019441e-99	2.117021893418994e-98	-22.407581
Clec4n	-16.853527	1.3132686978689945e-63	3.03997383765971e-63	-22.404104
Tlr1	-19.178646	8.978616871291204e-82	2.3942978323443213e-81	-22.284231
Cd3d	-14.486457	1.7240550319022162e-47	3.4207441109170954e-47	-22.20824
Ccr2	-15.709749	1.6077161393331312e-55	3.4549773767903966e-55	-22.143604
Fcrl1	-17.966377	5.15493553835313e-72	1.2759741431567154e-71	-22.126684
B3gnt5	-19.250694	2.2566658904580178e-82	6.06630615714521e-82	-22.032244
Igsf10	-19.043463	1.1817635937180703e-80	3.1044577768425666e-80	-21.876757
Clec4a1	-16.725796	1.120262778832119e-62	2.5772916690922987e-62	-21.811901
Slc22a6	-14.0078125	1.6000638465924342e-44	3.084956002427572e-44	-21.660479
Cd163	-13.859615	1.2678116244736597e-43	2.4164135155152347e-43	-21.611565
Ms4a4c	-15.043943	4.533154215845158e-51	9.327477810380984e-51	-21.576797
Alox5	-15.735141	1.0783001769324844e-55	2.323922795113113e-55	-21.547693
Trim30b	-14.797	1.8141974230408152e-49	3.677427208866517e-49	-21.521029
Ucp3	-14.168128	1.6638797795381938e-45	3.249765194410535e-45	-21.43041
Klrd1	-12.197898	3.450214987564535e-34	5.965789603857985e-34	-21.390793
Pdyn	-15.128599	1.2621204175867133e-51	2.6203192060623803e-51	-21.363081
Ly6d	-9.076917	1.1444851092220578e-19	1.6756736591831006e-19	-21.225636
Mmp12	-10.278085	9.20634660732084e-25	1.4229283782566986e-24	-21.209942
Tmem156	-13.777739	3.941441466808851e-43	7.493234727773481e-43	-21.136002
Cd7	-11.7223625	1.04696781260581e-31	1.7695230635591154e-31	-21.121868
Klra2	-12.646512	1.2805482074356033e-36	2.2853329103550325e-36	-20.89686
Arg1	-10.323962	5.718146303314628e-25	8.865343105914153e-25	-20.856295
Klrk1	-10.2518835	1.2072803658404845e-24	1.8621290989827524e-24	-20.82063
Clec2i	-10.770362	4.984666490258322e-27	7.97972223627266e-27	-20.482565
Ms4a1	-7.643373	2.1423777805201806e-14	2.9361047700139526e-14	-20.461624
Cnr2	-10.081423	6.926173078739331e-24	1.0617536656217677e-23	-20.42101
Cldn22	-12.651828	1.1969557477606792e-36	2.138694010293054e-36	-20.364391
Pmch	-9.191859	3.961235888579654e-20	5.839659786603912e-20	-20.305939
Qprt	-10.300081	7.328790709655318e-25	1.1356597174052663e-24	-20.217949
Fcrla	-8.649205	5.291425159718756e-18	7.58808579309573e-18	-20.18567
Il1rl1	-9.16998	4.852607662424144e-20	7.146697588253525e-20	-20.185291
Trh	-7.791738	6.698126095633442e-15	9.255816806494853e-15	-20.003288
Fcmr	-7.5647664	3.932043121318943e-14	5.369198618095962e-14	-19.994068
Calca	-7.3067875	2.7645519109708573e-13	3.724138182717814e-13	-19.958122
