names	scores	pvals	pvals_adj	log2foldchanges
Grm8	-53.41016	0.0	0.0	-25.49237
Fstl4	-56.045563	0.0	0.0	-25.306599
Cdh4	-50.256866	0.0	0.0	-24.782463
Gpc3	-44.39979	0.0	0.0	-24.50898
C1s1	-43.48584	0.0	0.0	-24.194519
Slc44a5	-41.71873	0.0	0.0	-24.187414
Col1a1	-28.624586	3.1058031188511124e-179	1.433447593315898e-177	-23.999577
Lrtm1	-42.351276	0.0	0.0	-23.988564
Tnxb	-30.023973	7.126645185255629e-197	4.548922458673806e-195	-23.772608
Magix	-35.5912	3.905307237322766e-275	6.891718654098998e-273	-23.735966
Trpc5	-37.020622	2.6755504286788637e-297	6.688876071697159e-295	-23.701586
Cpne6	-34.37041	7.142826958691883e-257	1.0204038512416975e-254	-23.675667
Chrm2	-34.60481	2.4842553895766844e-260	3.7263830843650266e-258	-23.656614
Col11a1	-32.824917	1.2260617577798987e-234	1.414686643592191e-232	-23.559807
Scube1	-34.04639	3.958449397072083e-252	5.1631948657461956e-250	-23.544634
Bmp5	-31.97561	7.672109244234842e-223	7.672109244234842e-221	-23.52155
Trpc6	-35.601887	2.685886827485599e-275	5.036037801535498e-273	-23.481266
Adam12	-30.98255	1.9815227857935408e-209	1.6066400965893574e-207	-23.374273
Robo3	-26.329334	4.395895498785736e-152	1.244121367580869e-150	-23.25672
Radil	-36.89711	2.375348329623334e-295	5.48157306836154e-293	-23.242622
Neurod6	-30.542538	1.282844190332721e-203	8.950075746507357e-202	-23.231852
Tbx15	-32.162025	2.0960589865616493e-225	2.245777485601767e-223	-23.219282
Col26a1	-31.024734	5.4405950355613704e-210	4.533829196301142e-208	-23.135662
Col4a3	-27.877522	3.737468305981888e-170	1.494987322392755e-168	-23.051552
Klf5	-30.119843	4.1156031909865306e-198	2.743735460657687e-196	-23.048428
Nts	-22.50645	8.463492549769082e-112	1.0623630815609726e-110	-22.926016
Slc47a1	-21.4687	6.218210927428007e-102	6.568532669818317e-101	-22.916576
Abi3bp	-28.070612	1.7704388180021886e-172	7.480727400009248e-171	-22.89123
Slc9b2	-26.694117	2.993766835825976e-156	9.164592354569314e-155	-22.874624
