names	scores	pvals	pvals_adj	log2foldchanges
Il1rapl2	66.22503	0.0	0.0	3.9121099
Galntl6	61.207294	0.0	0.0	2.266653
Cntn5	54.455814	0.0	0.0	1.8791665
Cdh12	54.52462	0.0	0.0	1.7344859
Car10	70.18908	0.0	0.0	1.680447
Fat3	51.415283	0.0	0.0	1.6594232
Pex5l	51.205353	0.0	0.0	1.426104
Kcnq5	66.95745	0.0	0.0	1.3351345
Sgcz	56.009346	0.0	0.0	1.2657368
Grm7	54.399326	0.0	0.0	1.0905559
Dpp10	84.86762	0.0	0.0	1.0105422
Nfia	-63.869633	0.0	0.0	-3.2532592
Meis2	-48.11167	0.0	0.0	-3.342064
Erbin	-47.416176	0.0	0.0	-3.412867
Dscaml1	-54.506115	0.0	0.0	-3.5441089
Maml2	-55.883778	0.0	0.0	-3.5904462
Tmcc3	-47.64475	0.0	0.0	-3.748459
Neat1	-57.832497	0.0	0.0	-3.7885096
Zfp536	-46.32524	0.0	0.0	-3.8956676
Zfhx3	-45.239544	0.0	0.0	-3.9568415
Mertk	-43.942307	0.0	0.0	-4.056767
Gab1	-44.15806	0.0	0.0	-4.0659757
Ror1	-43.514633	0.0	0.0	-4.0681763
Nxn	-44.489067	0.0	0.0	-4.068548
Pdlim5	-44.493324	0.0	0.0	-4.267627
Plekhg1	-48.952362	0.0	0.0	-4.362366
Svil	-47.293144	0.0	0.0	-4.374651
Zfp521	-45.260204	0.0	0.0	-4.414608
Cped1	-51.23555	0.0	0.0	-4.5298967
Adam12	-50.85385	0.0	0.0	-4.5493236
Abca1	-58.542633	0.0	0.0	-4.61714
Egfr	-47.534477	0.0	0.0	-4.6992674
Gli3	-50.13282	0.0	0.0	-4.7554183
Daam2	-43.34779	0.0	0.0	-4.7956314
Tns3	-47.71873	0.0	0.0	-4.956662
Slc7a11	-45.127342	0.0	0.0	-4.97653
Gulp1	-45.334743	0.0	0.0	-5.006323
Pdgfd	-46.707718	0.0	0.0	-5.01411
Stard13	-60.275402	0.0	0.0	-5.177376
Eya2	-46.666325	0.0	0.0	-5.270261
Gli2	-42.152702	0.0	0.0	-5.3847013
Tcf7l2	-61.423393	0.0	0.0	-5.693893
Smoc1	-42.45306	0.0	0.0	-6.765332
Prdm6	-46.214245	0.0	0.0	-7.1282296
Osmr	-38.313942	0.0	0.0	-7.745166
Zic4	-44.37257	0.0	0.0	-8.65831
Plpp3	-44.90469	1.6917e-320	5.47553e-319	-3.1732996
Npas3	-44.89742	3.5606229424e-313	1.12942959733e-311	-2.8230867
Bnc2	-42.29669	8.61733594335e-313	2.67982251101e-311	-4.1241336
Foxp2	-43.989197	3.1692186080236707e-307	9.666116754472195e-306	-2.967244
Zbtb20	-47.492733	7.888732183248835e-307	2.3606658948363496e-305	-2.3284729
Pard3b	-41.90308	5.665063531151958e-306	1.663850140816112e-304	-3.647515
Eya1	-40.92156	1.9988302983567123e-305	5.763899733079538e-304	-4.41067
Pcdh15	48.59205	1.5103076265703241e-301	4.277406956679525e-300	1.9243678
Slc4a4	-44.531918	1.1044130973159774e-298	3.072981004110772e-297	-2.7690682
Zcchc24	-39.469723	1.9203016543844757e-298	5.251031765265136e-297	-4.4302306
Slc1a3	-42.8569	8.546095784172208e-298	2.2973064260503598e-296	-3.079687
Plce1	-40.257923	5.1342004282428064e-297	1.3571403131988485e-295	-4.2869534
Dock5	-39.769962	2.00137463573073e-296	5.203574052899898e-295	-3.9003103
Itpr2	-40.055676	4.541976658166896e-292	1.1618669322343058e-290	-3.828242
Kcnb2	46.47678	1.839516427757515e-288	4.630909610195903e-287	1.6195006
Lingo2	45.201077	2.5807762080208435e-286	6.395486040501653e-285	1.3694813
Fbxl7	-40.47752	3.851126779857473e-283	9.396749342852235e-282	-3.4245622
Luzp2	-40.808388	3.62685999924803e-275	8.715454483041479e-274	-2.886999
Sulf1	-38.98419	9.17755397880134e-268	2.1724777030416308e-266	-3.754104
Sash1	-39.85377	2.5889199139563993e-266	6.038274975786543e-265	-2.8409755
Glis3	-38.01429	9.919334815494739e-263	2.2800094228079213e-261	-3.958256
Frmd4b	-39.113625	7.865837174515394e-262	1.782173965540202e-260	-3.2289028
Wwtr1	-37.23435	1.9268058602098466e-261	4.3041043581588965e-260	-3.9698784
Cald1	-37.04795	5.326257250688568e-256	1.1732561110544539e-254	-3.855108
Atp1a2	-39.793007	3.490008459043162e-255	7.582401939784184e-254	-2.576167
Zfp36l1	-35.445194	3.384494512427622e-252	7.253794995554336e-251	-4.5127406
Cdh19	-35.776333	2.2328840730241733e-248	4.721805519755118e-247	-4.090944
Jag1	-34.0495	6.199391840435583e-248	1.2937151919645835e-246	-7.016988
Ahnak	-35.682926	2.930845326314118e-246	6.036780113680768e-245	-4.0624723
Pld1	-35.876774	8.349493656064e-246	1.6977303767330135e-244	-4.0811114
Itpkb	-35.364037	7.610948457125299e-245	1.5088705316250905e-243	-4.1794977
F3	-35.764236	7.829769046126386e-244	1.5330881119946233e-242	-4.0562935
Agmo	-34.81616	5.9699604657030084e-242	1.1546777193420697e-240	-4.6397004
Uaca	-35.094875	1.3560768070018385e-240	2.5912503806083326e-239	-4.370757
Ptprz1	-36.884705	9.916908920656189e-240	1.8724068509715135e-238	-3.0497563
Wipf1	-36.341343	1.2103872673715262e-238	2.2584402424132244e-237	-3.4254005
Prrx1	-35.12425	5.817023592996981e-238	1.0727673742433966e-236	-4.1702456
Fli1	-34.924046	1.2003601157825814e-237	2.1882426938289357e-236	-4.032368
Sox2ot	-36.99427	5.551810296183669e-237	1.0005876283803748e-235	-2.972471
C1qtnf7	-33.299374	4.341028488482758e-235	7.735810317678263e-234	-5.9066706
Tns1	-34.790913	1.066136006507314e-234	1.8787685625784445e-233	-4.083737
Smo	-33.46067	1.3945961417946053e-234	2.4305818471277405e-233	-5.2327576
Itih5	-33.57639	1.8873566965726254e-234	3.2536388269175915e-233	-4.9103894
Phldb2	-35.770096	1.2888914089391095e-230	2.1980449189004597e-229	-3.3972223
Ggta1	-32.70568	3.766831098105758e-229	6.355525661272055e-228	-6.336762
Eps8	-34.08801	2.146864547146702e-226	3.5841338650259677e-225	-4.2472525
Slc25a13	-32.438705	1.584803933367235e-225	2.6182281649171195e-224	-25.665722
St3gal4	-34.69432	1.9311887747104084e-224	3.1575931924646475e-223	-3.480349
Atp13a4	-32.28005	2.139898352776468e-223	3.4631416199015085e-222	-25.635086
Cfh	-34.571472	4.3732944246504e-223	7.006106017672256e-222	-3.9244912
Fam20a	-33.900948	6.626393152342975e-223	1.0509459539615958e-221	-3.7261617
Cacna2d3	38.02701	1.3558530153293345e-221	2.1290919626854697e-220	1.2776012
Col3a1	-32.691402	1.765486442119184e-221	2.7451583305892413e-220	-5.0448046
Rassf2	-34.074196	1.5814115271009536e-220	2.4350666815360314e-219	-3.3564901
Arhgap6	-34.51494	8.465367987391616e-220	1.2909686180772213e-218	-3.7890959
Ccdc141	-33.523056	2.6949345465839273e-219	4.0706344675067705e-218	-3.598771
Qk	-37.217476	2.784920870169523e-219	4.1668721698951544e-218	-2.020375
Unc5d	38.009438	1.0944337143165406e-217	1.6222167017813397e-216	1.5875986
Rgma	-33.531105	1.6430553795165738e-217	2.412857251771561e-216	-3.6648407
Aebp1	-31.807232	4.471222135700523e-217	6.505833309377091e-216	-5.7116256
Apod	-34.794895	6.804309968964794e-217	9.810577827980148e-216	-3.1037786
Mrvi1	-31.78998	8.195724288303508e-217	1.1710287136260688e-215	-6.654218
Fgfr1	-34.523117	2.906545547196565e-216	4.115876105226564e-215	-3.1290665
Foxd1	-32.39114	8.62260567050327e-214	1.2102170436653262e-212	-5.1992655
Plscr4	-31.936352	2.7196733498858546e-213	3.783685906069268e-212	-4.6491528
Ncam2	36.564327	6.802215414809765e-213	9.381142302511554e-212	1.0100358
Myof	-32.440453	1.3987500949336828e-212	1.912429009107604e-211	-4.600705
Hs6st3	37.44997	1.410896829549282e-212	1.912549035611249e-211	1.5041729
Nhs	-33.635715	5.159132746380482e-210	6.934224182846986e-209	-3.4531844
Prdm16	-32.691357	8.0802630828022e-210	1.0769157352373352e-208	-3.9333386
Epas1	-32.71932	2.115057638246498e-209	2.7954011785491216e-208	-3.8448837
Id3	-32.033405	1.8249728725572445e-207	2.3920718808890823e-206	-3.9007618
Bmp6	-32.250904	2.9613701861102015e-204	3.849781241943262e-203	-4.029582
Chd7	-33.110527	8.067797806232374e-204	1.0402867740393941e-202	-3.4786847
Spidr	-31.210493	1.4834762411306094e-203	1.897413966478344e-202	-4.7386546
Pik3ap1	-30.756685	1.609471795809842e-203	2.0420978145235276e-202	-5.794482
Tcf7l1	-32.762653	1.537783843177975e-202	1.9356549010160856e-201	-4.0380898
Cntnap5a	36.584675	1.632263862829199e-201	2.0384019578323698e-200	1.9920288
Fgd6	-32.614246	1.0844681840608993e-200	1.343723859312958e-199	-3.733071
Ust	-33.39347	3.143433430991258e-200	3.8647173810481663e-199	-2.8239293
Aspa	-31.953405	1.1893317841755573e-198	1.45098477669418e-197	-3.5715723
Rbpms	-31.46009	2.6839662493989947e-197	3.2494431080509965e-196	-4.14667
Tbx15	-31.88688	2.2559226422680627e-196	2.7105252353311724e-195	-3.9593153
Prr5l	-31.76454	1.0867447999380092e-195	1.2959227463922424e-194	-3.534707
Mob3b	-31.861656	3.4338744509883176e-195	4.0642722979608e-194	-3.7428374
Nfe2l2	-31.238901	6.37837582515708e-195	7.493410413851207e-194	-4.4413877
Prkd3	-30.595201	1.3202537203374744e-194	1.539648823864143e-193	-4.427249
Rcsd1	-30.022642	2.628747642554435e-194	3.043207124884186e-193	-7.216674
Gprc5b	-30.564917	4.596902680053794e-194	5.283106993163274e-193	-4.4261966
Sox6	-32.826866	9.087786562939684e-194	1.0369229848073626e-192	-3.1582003
Col1a2	-32.25899	2.1142886999492378e-193	2.3951870557996364e-192	-3.7632442
Slc6a20a	-31.01279	9.025034390583033e-193	1.0151563506003328e-191	-3.915281
Ddr2	-31.244457	2.9837958377222896e-192	3.3326057736813743e-191	-4.411995
Aox1	-30.863392	7.730998300629201e-192	8.574379933425114e-191	-4.7872057
Morrbid	-29.757875	8.227559964927491e-191	9.061743128038195e-190	-25.45373
Fn1	-31.376806	2.113591716677588e-189	2.311832043207348e-188	-3.7463708
Colec12	-31.099804	1.0680133450551685e-185	1.1601843597654091e-184	-3.815356
Clic4	-31.37352	6.152454843888388e-185	6.637954681909512e-184	-3.4549437
Fmo1	-29.090197	9.282608949885693e-183	9.947444455755886e-182	-7.1862173
Ddx60	-29.40756	4.201548003721646e-182	4.4722517677198197e-181	-4.524831
Prex2	-31.799797	1.0435481835248288e-181	1.1033782793802524e-180	-2.530905
Pde8a	-30.632948	2.7978829574862618e-180	2.9387035566710005e-179	-3.2754822
Lrmda	-31.660141	2.371002590548002e-178	2.473954018821797e-177	-2.4731076
Ebf1	-30.366373	1.7002682042093571e-177	1.7625002430562354e-176	-3.5578735
Nek7	-30.78243	3.583592687810013e-177	3.6906350667965456e-176	-3.1706924
Tec	-29.23801	4.722629566505337e-177	4.8323164467596544e-176	-5.6230774
Arhgef26	-29.759264	1.7643703931449627e-176	1.7937765663640455e-175	-3.582377
Mgp	-30.321201	9.953913222774647e-176	1.0055354376637319e-174	-3.599285
Nr2f2	-28.95244	3.9012440736401096e-175	3.9160589245526667e-174	-4.3008924
Lef1	-29.006212	5.55268647216135e-175	5.538717449589875e-174	-4.447682
Ndrg1	-29.209585	1.8333577382021704e-172	1.8173158579929015e-171	-3.7349272
Col1a1	-29.347853	2.034225472065202e-172	2.0039016140965282e-171	-3.9668946
Sned1	-30.289734	1.4836820049697657e-171	1.4525429999271905e-170	-2.9643807
Unc13c	-29.908054	2.832419240294647e-171	2.7559612976118468e-170	-3.335961
Slco1c1	-29.45052	1.2600921276533941e-170	1.2186012893038312e-169	-3.7559278
Sorcs1	32.311787	2.254031844068944e-170	2.1666027301171788e-169	1.4369088
C4b	-29.36528	3.4192438218989155e-170	3.2668196997178797e-169	-4.0595565
Pde1a	32.087387	2.39226811689203e-169	2.2719384631082395e-168	1.2540648
Col5a2	-29.133226	1.2392634303044542e-168	1.169923690751705e-167	-3.7893534
Axl	-28.058601	2.9481789385857286e-168	2.7667525423650684e-167	-5.401555
Zic1	-29.016296	9.901745805510702e-168	9.237746380905867e-167	-3.9667485
Maf	-29.664806	2.0525724210430663e-167	1.9037309121487152e-166	-3.14712
Adgrf5	-27.784918	1.80862049344731e-166	1.667716338725252e-165	-5.1095996
