names	scores	pvals	pvals_adj	log2foldchanges
Nell1	56.714077	0.0	0.0	2.9148169
Tafa2	63.126606	0.0	0.0	2.7782538
Rorb	75.79242	0.0	0.0	2.6891575
Unc5d	104.742516	0.0	0.0	2.6237967
Prr16	60.72868	0.0	0.0	2.555197
Cadps2	60.498077	0.0	0.0	2.4144917
Brinp3	94.27805	0.0	0.0	2.3414578
Cdh12	99.39283	0.0	0.0	2.3293548
Hs6st3	121.34117	0.0	0.0	2.2671237
Lingo2	131.59384	0.0	0.0	2.0546494
Cacna2d3	76.21183	0.0	0.0	1.919579
Car10	87.16715	0.0	0.0	1.9032325
Grm7	95.35761	0.0	0.0	1.4911469
Kcnq5	77.67353	0.0	0.0	1.4567304
Nrg1	87.091286	0.0	0.0	1.2449585
Pitpnc1	-49.53517	0.0	0.0	-2.6821694
Dgkb	-53.622658	0.0	0.0	-2.7032292
Atp1a2	-44.84882	0.0	0.0	-2.705408
Gabrg3	-52.04843	0.0	0.0	-2.7074604
Qk	-57.582184	0.0	0.0	-2.8003259
Luzp2	-43.86271	0.0	0.0	-2.8947735
Npas3	-51.835793	0.0	0.0	-3.0473166
Sash1	-44.378227	0.0	0.0	-3.0563555
Nfia	-66.044464	0.0	0.0	-3.1436057
Slc1a3	-48.544624	0.0	0.0	-3.249338
Plpp3	-49.638645	0.0	0.0	-3.2843883
Meis2	-53.214207	0.0	0.0	-3.3601289
Maml2	-54.94779	0.0	0.0	-3.421064
Dock10	-44.164623	0.0	0.0	-3.4908586
Pbx3	-43.908203	0.0	0.0	-3.5492473
Foxp2	-55.65274	0.0	0.0	-3.6470723
Prex2	-49.612194	0.0	0.0	-3.6571002
Erbin	-55.2499	0.0	0.0	-3.7156904
Zfp536	-48.85145	0.0	0.0	-3.7489216
Arhgap31	-46.91191	0.0	0.0	-3.8173168
Arhgap6	-40.339558	0.0	0.0	-3.8175428
Frmd4b	-48.50747	0.0	0.0	-3.8209445
Mertk	-43.512035	0.0	0.0	-3.8368404
Abca1	-54.525017	0.0	0.0	-3.9125335
Ccnd3	-40.311947	0.0	0.0	-3.948996
Gng12	-48.383133	0.0	0.0	-4.0298605
St6gal1	-53.383595	0.0	0.0	-4.0321894
Nhsl1	-45.19903	0.0	0.0	-4.0681324
Elf1	-41.042835	0.0	0.0	-4.1283464
Bnc2	-46.644554	0.0	0.0	-4.136651
Ust	-51.390194	0.0	0.0	-4.1644683
Tmcc3	-53.326447	0.0	0.0	-4.1720943
St3gal4	-42.76824	0.0	0.0	-4.1875277
Wwtr1	-40.89142	0.0	0.0	-4.188711
Clmn	-46.34506	0.0	0.0	-4.251151
Phldb2	-47.819687	0.0	0.0	-4.26034
Dscaml1	-68.844215	0.0	0.0	-4.2753415
Aspa	-39.45534	0.0	0.0	-4.341337
Fgd6	-41.238525	0.0	0.0	-4.3422437
Cachd1	-39.33687	0.0	0.0	-4.3801465
Gli3	-46.030163	0.0	0.0	-4.389691
Pard3b	-50.78977	0.0	0.0	-4.422003
Fgfr1	-48.12695	0.0	0.0	-4.423833
Fbxl7	-54.561	0.0	0.0	-4.4413075
Adam12	-50.30427	0.0	0.0	-4.446527
Zfhx3	-54.373524	0.0	0.0	-4.512334
Colec12	-39.800434	0.0	0.0	-4.5360675
Ebf1	-40.2867	0.0	0.0	-4.5401754
Cald1	-44.217678	0.0	0.0	-4.5455265
Cped1	-50.686535	0.0	0.0	-4.5564723
Eya1	-46.64285	0.0	0.0	-4.557014
Glis3	-47.393147	0.0	0.0	-4.567971
Neat1	-74.468094	0.0	0.0	-4.568294
Dock5	-47.611797	0.0	0.0	-4.5723305
Daam2	-46.182762	0.0	0.0	-4.576177
Prdm16	-40.082348	0.0	0.0	-4.6175942
Slc7a2	-40.76197	0.0	0.0	-4.7285876
Prrx1	-39.95043	0.0	0.0	-4.768907
Egfr	-52.7865	0.0	0.0	-4.7720304
Zfp521	-51.91058	0.0	0.0	-4.8004603
Ston2	-39.358864	0.0	0.0	-4.8037586
Pld1	-42.446945	0.0	0.0	-4.907136
Rbpms	-38.75808	0.0	0.0	-4.913583
Cfh	-45.736732	0.0	0.0	-4.924325
Col1a2	-45.21679	0.0	0.0	-4.9378314
Ddr2	-38.933582	0.0	0.0	-4.985173
Sulf1	-55.628654	0.0	0.0	-5.010149
Pdlim5	-53.27795	0.0	0.0	-5.011258
Stard13	-62.61484	0.0	0.0	-5.0850406
Plce1	-51.671898	0.0	0.0	-5.0911407
Ror1	-54.4917	0.0	0.0	-5.133976
Nxn	-60.290985	0.0	0.0	-5.197277
Cdh19	-45.64421	0.0	0.0	-5.2132716
Tcf7l2	-55.596	0.0	0.0	-5.26765
Plekhg1	-63.651913	0.0	0.0	-5.362784
Gab1	-59.061825	0.0	0.0	-5.385269
Lrrk1	-45.508892	0.0	0.0	-5.5753736
Svil	-57.66423	0.0	0.0	-5.621358
Prdm6	-42.171097	0.0	0.0	-5.7264524
Gulp1	-55.751644	0.0	0.0	-5.8126206
Pdgfd	-52.581745	0.0	0.0	-5.934274
Col5a2	-42.844097	0.0	0.0	-6.258651
Gjb6	-39.457268	0.0	0.0	-6.3585515
Tcf7l1	-51.7703	0.0	0.0	-6.593053
Zic4	-43.702106	0.0	0.0	-7.034252
Gli2	-48.13441	0.0	0.0	-7.3456244
Foxd1	-42.22672	0.0	0.0	-7.654962
Eya2	-56.6429	0.0	0.0	-8.179407
Bicc1	-42.277924	1e-323	1.5e-322	-3.248899
Ryr3	-41.951668	3.1316e-319	4.730184e-318	-3.132238
Kcnh5	47.737846	4.8769003e-317	7.29694697e-316	2.9332366
Zbtb20	-44.90454	4.7155045263e-313	6.98952353148e-312	-2.045323
Sox6	-40.865063	1.42538932073836e-310	2.093210613602805e-309	-3.5474572
Lrmda	-41.567387	3.72049559889164e-310	5.413491761323064e-309	-2.94906
St18	-39.252094	8.108358337880776e-308	1.1690778476253556e-306	-3.749828
Eps8	-38.840862	4.697766193809288e-307	6.712303768812189e-306	-4.519068
Igfbp5	-40.584137	9.608616825884027e-306	1.360648775522506e-304	-3.2939794
Fat3	45.01369	1.3507294569151727e-304	1.895802582891561e-303	1.5790904
Rgma	-38.915466	2.643848246578862e-304	3.6781958939246273e-303	-4.3573904
Sox2ot	-40.876083	2.9938056357702683e-304	4.1288484681144745e-303	-2.994238
Nrp1	-40.8571	4.435673320749403e-304	6.064636109231513e-303	-3.1422243
Fam20a	-38.82154	1.0157821240292413e-303	1.3769491014618605e-302	-4.2972007
Ncam2	43.97413	2.027954503239526e-302	2.7257083407948207e-301	1.2063788
Itpkb	-38.607292	2.5629914361200436e-302	3.4158860652826797e-301	-4.526932
Robo1	-43.383537	2.656201591011168e-301	3.5106131027864275e-300	-2.2387457
Rapgef3	-37.942688	3.220415993942436e-300	4.2211403028038874e-299	-5.157616
Itpr2	-39.668613	1.276887867101507e-299	1.6599542272319591e-298	-3.671798
Tgfbr2	-37.95112	2.359984385803389e-298	3.043036777141606e-297	-4.7011375
Nek7	-39.14348	4.569524290633668e-296	5.844568971729837e-295	-3.8076873
Gpc6	-42.49076	5.0510929723995e-295	6.408826763380486e-294	-2.2990174
Cdc14a	-37.38483	6.250664807220719e-294	7.867900304961952e-293	-5.5100865
Pex5l	43.228046	3.55053448768855e-293	4.433974564940189e-292	1.3165106
Mob3b	-38.19677	1.082990519870459e-292	1.3418929410269907e-291	-4.2730403
Fn1	-38.08236	1.4593802275186067e-291	1.7942457680965194e-290	-4.210667
Tns1	-37.95135	3.4074716796686036e-290	4.157115449195697e-289	-4.2572427
Smoc1	-37.087326	2.5326768531368597e-288	3.066278999293938e-287	-5.0909414
Zfpm2	-40.914497	1.3731399682821483e-286	1.6498484770420357e-285	-2.525833
Fli1	-37.53994	1.5331907651900097e-283	1.828301168113801e-282	-4.4169016
Zic1	-36.813377	2.701302280066035e-281	3.197212997152785e-280	-5.024935
Uaca	-37.284435	2.2995388157916183e-280	2.7015322680337085e-279	-4.6683474
Apod	-38.576336	2.871778206447831e-278	3.3490001731075436e-277	-3.2273352
Pdzrn3	42.304615	4.735903177273658e-276	5.482585722011695e-275	1.740648
Dcn	-36.070324	2.0334169753996948e-275	2.3369560311477653e-274	-4.97949
Ptprz1	-38.290188	6.197643716112054e-272	7.071556067448717e-271	-3.0101886
