names	scores	pvals	pvals_adj	log2foldchanges
Pou3f2	-29.169798	1.4942752683812927e-185	1.0907118747308705e-184	-23.857866
Slc47a1	-21.005058	1.5060313692179724e-97	6.51961631696092e-97	-23.452265
Tlr7	-22.753908	4.764917565323107e-114	2.330033039277803e-113	-23.14648
Bcl2a1a	-20.775303	1.776677714846778e-95	7.625226243977588e-95	-23.017344
Dmp1	-21.163235	5.477295513017232e-99	2.4076024233042776e-98	-22.94733
Ccl19	-19.3646	3.0263028901657015e-83	1.1707167853639076e-82	-22.885206
Slc30a3	-19.332708	5.593414322887099e-83	2.1554583132512903e-82	-22.873491
Fcgr4	-19.79412	7.01455317025291e-87	2.7946426973119164e-86	-22.77655
Cd3d	-14.020418	1.4107566029690278e-44	3.7272301267345516e-44	-22.683277
Ctxn3	-20.264551	5.96015086228423e-91	2.4426847796246846e-90	-22.67404
Asgr1	-18.888302	2.631680737054446e-79	9.693115053607535e-79	-22.595486
Ucma	-17.558052	8.172432518801987e-69	2.7516607807414097e-68	-22.482454
Ranbp3l	-14.775044	2.674421295013779e-49	7.398122531158448e-49	-22.26843
Wisp2	-16.74163	9.532945404788062e-63	3.0215357859867074e-62	-22.268131
Myt1	-16.11164	2.9290546753837457e-58	8.875923258738623e-58	-22.22386
Syt6	-15.463229	8.10643275489828e-54	2.370301975116456e-53	-22.128378
Postn	-15.826093	2.786363884689906e-56	8.26814209106797e-56	-22.112305
Plbd1	-14.581436	4.59157851231128e-48	1.2562458310017184e-47	-22.10127
Sfrp2	-13.952411	3.6565777458662293e-44	9.597316918284066e-44	-22.101143
Col6a6	-15.424558	1.4726298621646702e-53	4.2933815223459765e-53	-22.080523
Msln	-12.9604225	2.353244435804282e-38	5.684165303875077e-38	-22.047747
Pcdh8	-15.358771	4.0520870567441317e-53	1.1728182508666083e-52	-22.038126
Adora3	-15.517198	3.5152054164221853e-54	1.0323657610637841e-53	-22.037476
Ccl8	-10.32407	5.799169901616071e-25	1.1540636620131485e-24	-22.030787
Slc14a1	-15.073258	3.119350132022499e-51	8.811723536786721e-51	-21.955008
Mcemp1	-13.250792	5.18740392569922e-40	1.2936169390771121e-39	-21.855196
Ms4a4c	-13.446664	3.776030032834157e-41	9.571685761303312e-41	-21.842993
Tmem52	-17.172865	6.457151713928459e-66	2.1345956079102346e-65	-21.83826
Hspb3	-14.444935	3.3333193140807513e-47	9.033385675015586e-47	-21.827812
Ngp	-8.302667	1.0422717457039473e-16	1.806363510752075e-16	-21.79446
Hcar2	-13.65244	2.3116307542758793e-42	5.934867148333452e-42	-21.793753
Ccl11	-11.380845	5.654513979230351e-30	1.2147183628851451e-29	-21.68738
Wnt6	-12.848961	9.955012445086375e-38	2.3815819246618122e-37	-21.673439
Fezf2	-13.980573	2.466224350029801e-44	6.498614888089068e-44	-21.616438
Mfap5	-11.748352	7.903069326962859e-32	1.7446069154443398e-31	-21.4619
Cd8a	-9.603851	8.0304496616695835e-22	1.5223601254349922e-21	-21.448942
Dact2	-15.249603	2.1530885609908213e-52	6.160482291819231e-52	-21.446346
Entpd3	-14.729578	5.231496916953543e-49	1.441183723678662e-48	-21.433823
Fcna	-10.797242	3.791139964794035e-27	7.784681652554486e-27	-21.355703
Mfap4	-10.603541	3.0524456175490985e-26	6.179039711637851e-26	-21.300743
Cmah	-11.685617	1.6537612426348416e-31	3.638638597656417e-31	-21.264277
Mgl2	-9.628397	6.328914309601552e-22	1.202072993276648e-21	-21.222933
Ptger3	-11.5793295	5.727092246017259e-31	1.2504568222745106e-30	-21.18107
Cd209f	-7.7146764	1.2344826963485937e-14	2.0609060039208576e-14	-21.159775
P2ry10	-10.66645	1.5566936543800824e-26	3.1704555079024083e-26	-21.138998
Chrdl1	-10.461576	1.3752477620249482e-25	2.764317109597886e-25	-21.054922
Krt19	-11.450375	2.5465491097229425e-30	5.494172836511203e-30	-21.041504
Cxcr3	-10.226208	1.5967464870637772e-24	3.1556254685054886e-24	-21.032997
Icos	-9.7306	2.333365559859051e-22	4.470048965247223e-22	-21.02393
Krtdap	-8.791811	1.5157846031726267e-18	2.7213368100047156e-18	-21.003624
Acod1	-9.301699	1.434135034805288e-20	2.641132660783219e-20	-20.92957
