names	scores	pvals	pvals_adj	log2foldchanges
Selp	-22.456015	3.7087803505359685e-111	1.2572136781477861e-110	-23.723406
Ly6c2	-20.475748	8.12939026227674e-93	2.5483982013406706e-92	-23.533886
Ptafr	-23.83455	6.698085872529795e-125	2.4580131642311173e-124	-23.300756
Ifi213	-22.892593	2.0102878389713121e-115	6.992305526856738e-115	-23.217468
Slpi	-15.220462	3.3389810979386303e-52	8.074924057892698e-52	-22.990105
Cd3g	-14.497766	1.544495573134396e-47	3.554650340930716e-47	-22.953524
Nkg7	-14.16769	1.7591399105649364e-45	3.9664935976661473e-45	-22.943949
Ms4a7	-17.322136	4.907758712327725e-67	1.3157530059859853e-66	-22.936918
Ms4a4b	-14.360739	1.1173039955142701e-46	2.5538377040326175e-46	-22.925724
Pcdh12	-19.56173	6.55161387999407e-85	1.955705635819125e-84	-22.83265
Tlr12	-18.040491	1.5477637104749535e-72	4.257946933906337e-72	-22.79498
Cd69	-15.173686	6.796924241886952e-52	1.6397887193937158e-51	-22.777182
Wfdc21	-12.624983	1.736179591150118e-36	3.602032346784477e-36	-22.772978
Pilra	-19.789915	7.5105996293558955e-87	2.2759392816229986e-86	-22.741575
Lilrb4a	-18.185007	1.138921806643153e-73	3.181345828612159e-73	-22.526644
Gimap3	-14.760225	3.3138684348912296e-49	7.76991426703688e-49	-22.506903
Mecomos	-17.367897	2.223215422874666e-67	5.968363551341385e-67	-22.399773
Ccr1	-16.319302	1.0076007831574102e-59	2.573692932713691e-59	-22.320436
Il7r	-12.801238	1.834361355891075e-37	3.84159446259911e-37	-22.109056
Plbd1	-14.58085	4.611103787517197e-48	1.0673851359993513e-47	-22.072495
Slfn1	-14.102053	4.4535003100881285e-45	1.003040610380209e-44	-22.061474
Cd3e	-12.673291	9.405586064249905e-37	1.9554232981808533e-36	-22.034601
Col6a5	-14.556064	6.618074379548594e-48	1.530190607988114e-47	-21.95556
Slfn4	-11.466868	2.102534696576455e-30	4.1105272660341255e-30	-21.885826
Ccr2	-12.515673	6.891062378872724e-36	1.4237732187753563e-35	-21.828255
Ms4a4c	-13.446204	3.787620681876281e-41	8.180606224354818e-41	-21.814228
Cd8b1	-10.378436	3.2865929761607433e-25	6.05823590075713e-25	-21.813208
Ifng	-9.80982	1.0681331154135375e-22	1.9039805978850933e-22	-21.80439
Slco1b2	-13.419706	5.410889140943225e-41	1.164884637447411e-40	-21.783554
Sell	-12.726435	4.7793822223790625e-37	9.946685166241546e-37	-21.782019
Trem1	-12.436515	1.856276169463084e-35	3.8234318629517695e-35	-21.774923
Hcar2	-13.651958	2.3191735630492747e-42	5.0747780373069466e-42	-21.76499
Alas2	-11.143198	8.322540805184564e-29	1.5943564760889968e-28	-21.696705
Clec4e	-11.754581	7.329379803831033e-32	1.455686157662569e-31	-21.691767
Il2rb	-11.413726	3.873568428528072e-30	7.558182299566971e-30	-21.64577
Mmp8	-10.145761	3.641781881423282e-24	6.627446554000512e-24	-21.64161
Gzmb	-9.314443	1.2713464766330307e-20	2.209116379901009e-20	-21.633436
Btnl9	-11.185453	5.178996642010403e-29	9.978798924875536e-29	-21.6194
Runx3	-12.733011	4.394452158205037e-37	9.164655178738347e-37	-21.569355
Klrd1	-10.854301	2.03366568578283e-27	3.8298788809469495e-27	-21.558893
Naip6	-12.669342	9.889654144494515e-37	2.0539260943913843e-36	-21.547853
Gli1	-13.051166	7.187729477328145e-39	1.5212125877943166e-38	-21.544844
Sh2d2a	-11.528273	1.0342224455191548e-30	2.029877223786369e-30	-21.534143
Cyp2f2	-12.113285	9.95662881520949e-34	2.0073848417761067e-33	-21.447989
Mfap5	-11.748046	7.917153332602873e-32	1.5693069043811445e-31	-21.433147
Cd8a	-9.603684	8.036792270124841e-22	1.417423680798032e-21	-21.420189
Cxcr6	-10.0813465	7.021023085422704e-24	1.2707734091262813e-23	-21.399744
Iglc2	-8.505317	1.8575922365292887e-17	3.0985692018837173e-17	-21.39812
Fcna	-10.797005	3.7959465056988935e-27	7.121850854969781e-27	-21.326952
Itk	-10.7268915	8.111077169323128e-27	1.5175074217629802e-26	-21.3061
Gzma	-6.450761	1.122479051506238e-10	1.6803578615362844e-10	-21.280632
Cfb	-13.116066	3.0682402320863785e-39	6.514310471520974e-39	-21.26768
Spata25	-10.751245	6.2341929276845946e-27	1.1674518591169652e-26	-21.26743
Csf3	-10.148753	3.532067028162278e-24	6.43363757406608e-24	-21.236814
Cd209f	-7.7145905	1.2348834814742383e-14	1.9853432178042416e-14	-21.13103
P2ry10	-10.666222	1.5585725474723982e-26	2.90778460349328e-26	-21.110252
Inmt	-9.6454735	5.356377043088484e-22	9.463563680368347e-22	-21.09507
Fut4	-10.972741	5.540437475538461e-28	1.0513164090205807e-27	-21.060438
Cxcr3	-10.2260065	1.5983720752244643e-24	2.9220696073573383e-24	-21.004253
Krtdap	-8.791683	1.5166216694100418e-18	2.566195718121898e-18	-20.974882
Gimap7	-10.014745	1.378172260010392e-23	2.4854323895588675e-23	-20.92589
Iglc3	-7.5299745	5.155445146540335e-14	8.196256194817703e-14	-20.923166
Acod1	-9.301548	1.4351302728172943e-20	2.491545612530025e-20	-20.90083
Kcnj15	-10.292915	8.005207362259843e-25	1.470194189579402e-24	-20.87324
Slamf7	-10.352927	4.289376141597514e-25	7.89940357568603e-25	-20.854504
Tlr1	-10.609535	2.859744657450778e-26	5.315510515707766e-26	-20.853094
Ces2e	-9.446119	3.654048155900307e-21	6.404992385451897e-21	-20.701654
Olfm5	-7.536086	4.9198504321216044e-14	7.827924315229284e-14	-20.695004
Ms4a1	-6.8213453	9.115911269760684e-12	1.3970745241012544e-11	-20.689198
Scimp	-9.337148	1.026651876309175e-20	1.787035467901088e-20	-20.56546
Ly6g	-7.81914	5.416394337315674e-15	8.750233178215951e-15	-20.517538
Mfsd6l	-8.832765	1.0517555146250804e-18	1.7886998548045586e-18	-20.486305
Cd101	-9.0436535	1.5650500460298526e-19	2.6844769228642416e-19	-20.455639
Il12b	-7.2212467	5.22047050547651e-13	8.169750399806745e-13	-20.445097
Cd160	-7.720301	1.1808529828735018e-14	1.9000047994746608e-14	-20.33246
Krt83	-7.6938934	1.4518705800067278e-14	2.3323222168782773e-14	-20.278294
Pou2af1	-8.270931	1.3597455319739227e-16	2.2382642501628355e-16	-20.265934
Fcrla	-7.0344887	2.0241425685851862e-12	3.1285047427900867e-12	-20.257677
Gzmk	-7.61384	2.7047492001419542e-14	4.3310635710839936e-14	-20.25747
Ms4a4d	-8.421749	3.800760155619498e-17	6.297862726792871e-17	-20.251825
Ms4a4a	-8.692365	3.649336288277017e-18	6.154024094902221e-18	-20.228638
Ces2b	-8.459137	2.7614261381987452e-17	4.590899647878213e-17	-20.200312
Qprt	-9.163878	5.180139874735826e-20	8.915903398856844e-20	-20.186457
Ltf	-5.556367	2.7677082526562912e-08	3.9510467561117645e-08	-20.174986
Il18r1	-7.3029656	2.854443036201021e-13	4.488117981448146e-13	-20.153189
Klrc1	-7.4319687	1.0860268443305242e-13	1.7211201970372808e-13	-20.147163
Siglecg	-6.8971324	5.365697169319057e-12	8.242238355328812e-12	-20.144766
Lrrc39	-8.529741	1.504921668415634e-17	2.516591418755241e-17	-20.132498
Stfa2l1	-5.7397475	9.533465571176752e-09	1.3717216649175184e-08	-20.089357
Tcf21	-6.340009	2.3159948550725252e-10	3.4567087389142167e-10	-20.059433
Klre1	-6.758677	1.4069726281028296e-11	2.1480498138974498e-11	-20.057453
Prf1	-6.4369903	1.2290609646186293e-10	1.8385354743734171e-10	-20.024656
Cd177	-7.6072936	2.84512909855231e-14	4.552206557683696e-14	-20.015507
Cd209g	-5.9343333	2.968740209185202e-09	4.308766631618581e-09	-20.009901
Tmem221	-9.662933	4.518813723008938e-22	8.004984451743026e-22	-19.949194
Fbxo24	-8.264764	1.4318238449347195e-16	2.3549734291689466e-16	-19.90747
Irf4	-6.915984	4.698859589970161e-12	7.2290147538002475e-12	-19.90168
Klrb1c	-6.338799	2.33424065035079e-10	3.481343251828173e-10	-19.884544
Gbgt1	-6.996419	2.6569895191015767e-12	4.0996739214667714e-12	-19.883842
H19	-6.653633	2.8872529722584127e-11	4.3746257155430496e-11	-19.844099
Cd19	-6.499443	8.133280540469456e-11	1.2193823898754806e-10	-19.841675
