names	scores	pvals	pvals_adj	log2foldchanges
Slc26a10	-56.350006	0.0	0.0	-26.096352
Ifi203	-59.166332	0.0	0.0	-26.044298
Ch25h	-55.736732	0.0	0.0	-26.031546
Itga4	-56.289234	0.0	0.0	-25.920961
Tbx3os1	-52.00911	0.0	0.0	-25.845678
Carmn	-51.274685	0.0	0.0	-25.817862
Mndal	-53.50778	0.0	0.0	-25.708347
Enpep	-46.352695	0.0	0.0	-25.493866
Pik3r6	-50.423603	0.0	0.0	-25.47124
Prrt4	-47.76677	0.0	0.0	-25.350922
Dusp2	-39.24876	0.0	0.0	-25.174147
Cd74	-28.53972	8.090433822409183e-178	1.2641302847514348e-176	-25.148321
Pla1a	-38.065136	0.0	0.0	-25.06386
Bcl6b	-43.83471	0.0	0.0	-25.01935
Cd53	-39.138042	0.0	0.0	-24.985287
Zap70	-41.563293	0.0	0.0	-24.91741
Ptprc	-35.834023	6.333674159084777e-278	2.87894279958399e-276	-24.913479
Lepr	-42.445457	0.0	0.0	-24.888088
Cytl1	-29.497463	1.024020418989416e-189	1.8618553072534836e-188	-24.792028
Thbs1	-37.611774	1.3300611786261998e-305	6.820826557057435e-304	-24.789682
Cd37	-35.981297	3.606926075291403e-280	1.6776400350192575e-278	-24.74328
Angptl2	-40.458984	0.0	0.0	-24.722336
Klk8	-40.490852	0.0	0.0	-24.711792
Lpl	-39.836807	0.0	0.0	-24.705498
Abcc6	-36.392387	1.7603918178463067e-286	8.801959089231533e-285	-24.693949
Lmntd1	-37.914165	1.94796518280253e-310	1.052954152866234e-308	-24.641861
Hspa12a	-37.924305	1.3392122624232e-310	7.440068124573416e-309	-24.474096
Adamtsl2	-32.809364	8.991201479611937e-234	2.644471023415275e-232	-24.433716
C3ar1	-31.882278	5.498890435346292e-221	1.374722608836573e-219	-24.39928
Rasgrp4	-32.588474	1.0771503541802988e-230	3.0775724405151392e-229	-24.366829
Ptpn6	-33.912453	1.916303912355503e-249	6.495945465611875e-248	-24.359764
Cysltr2	-34.97035	6.136474317880987e-265	2.4064605168160733e-263	-24.357641
Tnfrsf25	-31.757675	2.7039221627092266e-219	6.515475090865606e-218	-24.33543
Nodal	-29.340689	9.634564819844277e-188	1.7359576251971671e-186	-24.309153
Pf4	-21.35649	8.932130062517998e-101	6.380092901798569e-100	-24.299473
Notumos	-33.77619	1.7584322424056054e-247	5.861440808018685e-246	-24.269348
Grm7	-33.729362	8.277655241946018e-247	2.713985325228203e-245	-24.240854
Pde4c	-29.579115	9.515672174539554e-191	1.762161513803621e-189	-24.218891
C5ar1	-30.125008	1.0208373558836388e-197	2.0416747117672775e-196	-24.16906
Pla2r1	-30.642115	1.9662815156256023e-204	4.18357769282043e-203	-24.089153
Trpc4	-29.87776	1.5164566253404108e-194	2.888488810172211e-193	-24.084661
Irf6	-32.34187	2.7893902430065663e-227	7.748306230573796e-226	-24.068878
Cd84	-30.226585	4.994996195883532e-199	1.0090901405825315e-197	-24.061798
Krtap28-13	-29.058933	3.1996805672459126e-184	5.3776143987326265e-183	-24.04982
H2-DMb1	-32.72747	1.2515152391903475e-232	3.6275804034502823e-231	-24.035954
Lancl3	-30.479897	2.583052746993223e-202	5.381359889569214e-201	-24.01762
H2-Eb1	-19.672985	7.385217913653367e-86	4.5447494853251484e-85	-23.937544
Ephx3	-28.194643	1.2636361827083793e-173	1.9002047860276378e-172	-23.89644
Sele	-25.459795	3.8553393778501325e-142	4.0797242093652194e-141	-23.889404
Prkcg	-29.043566	4.968452113667404e-184	8.280753522779008e-183	-23.88232
Nfkbid	-28.998396	1.808835341766889e-183	2.9898104822593207e-182	-23.82835
Csf3r	-25.247896	7.856761698958154e-140	8.270275472587531e-139	-23.823072
Calb1	-27.033382	7.095520983214708e-160	9.275190827731645e-159	-23.80141
H2-Aa	-18.289602	1.6879899005196649e-74	8.88415737115613e-74	-23.773481
Ccl6	-23.732569	7.251794057681073e-124	6.777377624001003e-123	-23.754553
Hck	-27.664242	2.8256517577893178e-167	3.9797912081539694e-166	-23.735716
Dnah12	-26.286095	2.52398954927485e-151	3.0047494634224406e-150	-23.722578
Muc3a	-26.734436	1.993990963569375e-156	2.5081647340495283e-155	-23.712154
Cd86	-27.09951	1.2108046057661762e-160	1.6037147096240746e-159	-23.70575
Cd33	-25.680311	1.4555421880201744e-144	1.6354406606968253e-143	-23.700144
Crabp2	-23.707514	1.3071312401910097e-123	1.2159360373869858e-122	-23.636644
Gpr183	-25.66706	2.0379417838294422e-144	2.251869374397174e-143	-23.60869
Napsa	-25.653645	2.864918592207253e-144	3.1310585707183093e-143	-23.592506
Fgfbp1	-23.570793	3.2207576256377675e-122	2.968440207961076e-121	-23.574152
Retnlg	-13.891784	8.461649024156432e-44	2.887934820531206e-43	-23.482819
Blnk	-25.639755	4.0753901996025086e-144	4.405827242813523e-143	-23.482416
Syt13	-25.65422	2.8233913257802904e-144	3.1026278305277916e-143	-23.393383
Gpr84	-22.381058	1.9320374302424364e-110	1.5836372379036363e-109	-23.388186
Col13a1	-22.003187	7.98150340254506e-107	6.139618001957739e-106	-23.375454
Cbr2	-22.758608	4.101271898866722e-114	3.446446973837582e-113	-23.339518
Cybb	-20.944563	5.149927157377454e-97	3.5763383037343432e-96	-23.299168
Neu4	-19.944504	3.496166674626472e-88	2.2127637181180204e-87	-23.282188
Ptafr	-23.832655	6.849704990277062e-125	6.461985839884021e-124	-23.27909
Gna15	-23.956066	3.6835735693474325e-126	3.524950784064529e-125	-23.275984
Plac8	-17.810364	9.39401961326803e-71	4.720612870988959e-70	-23.269375
Fam167b	-21.66462	1.2327560074218183e-103	9.09783031307615e-103	-23.229242
Cytip	-20.795218	1.1418078621967784e-95	7.793910322162311e-95	-23.211987
Ifi213	-22.890913	2.048960192028709e-115	1.7587641133293637e-114	-23.195808
Clec4a3	-22.527452	7.394409217627693e-112	6.162007681356411e-111	-23.18394
F13a1	-18.608725	4.776901421794297e-77	2.6103286457892335e-76	-23.178633
Clec4a2	-22.953106	4.9802576736729205e-116	4.349570020675039e-115	-23.15744
Sla	-22.919828	1.0620559517606927e-115	9.155654756557696e-115	-23.142008
Sebox	-22.11975	6.209406877734583e-108	4.947734563931939e-107	-23.134592
Lilr4b	-21.234634	1.177424881971434e-99	8.35053107781159e-99	-23.1154
Spint1	-22.323463	6.935236688210057e-110	5.638403811552891e-109	-23.092493
Gja5	-22.093718	1.099569832494863e-107	8.658030177124905e-107	-23.07757
Rasal3	-21.81949	4.347432484678233e-105	3.2935094580895704e-104	-23.058382
Ptpro	-23.110405	1.368779141293542e-117	1.216692570038704e-116	-23.037506
Steap4	-20.516775	3.479519927215513e-93	2.3196799514770088e-92	-23.01222
Ssu2	-20.408934	3.124181043369986e-92	2.0689940684569447e-91	-22.997355
Slpi	-15.21997	3.351421344537236e-52	1.3208431804510216e-51	-22.96846
Bcl2a1a	-20.772348	1.831603365777993e-95	1.241764993747792e-94	-22.966867
Ifi207	-21.079266	3.089346049100212e-98	2.1679621397194472e-97	-22.954342
Cd3g	-14.49734	1.5492279034861754e-47	5.660917779023527e-47	-22.93188
Nkg7	-14.167294	1.7640532064361996e-45	6.18966037346035e-45	-22.922308
Adarb2	-19.774246	1.011584692738466e-86	6.322404329615412e-86	-22.92183
Ms4a4b	-14.360326	1.1205991649091926e-46	4.02369538567035e-46	-22.904085
Csf2rb	-22.096434	1.0359594731207955e-107	8.189402949571506e-107	-22.896265
Kcnh3	-21.791576	7.958131545029396e-105	5.983557552653681e-104	-22.882643
Slc44a5	-19.35008	3.9119969896335175e-83	2.3285696366866176e-82	-22.854315
Esm1	-15.780723	5.645640028606727e-56	2.3377391422802183e-55	-22.853832
Tnfsf8	-19.76393	1.23927266682591e-86	7.72132502695271e-86	-22.831291
Gpihbp1	-15.1400795	1.1269818094399574e-51	4.410887708179872e-51	-22.811058
Pcdh12	-19.560682	6.618534845131167e-85	4.0356919787385166e-84	-22.811014
Dapl1	-15.98851	2.086239626204297e-57	8.839998416119903e-57	-22.808802
Hcn1	-20.314756	2.104525922040027e-91	1.3755071385882531e-90	-22.790741
Exoc3l2	-17.51224	1.7929070906181463e-68	8.853862175892081e-68	-22.78048
