names	scores	pvals	pvals_adj	log2foldchanges
Drd2	36.84035	3.6722046581541654e-134	1.2884928625102334e-132	6.6616087
Ifi27l2b	2.7122538	0.006955116071626099	0.008656024980244056	4.25265
Rgs9	48.981686	8.566668057761577e-187	9.017545323959554e-185	3.847673
Penk	30.578312	5.228951049843618e-111	1.2753539145960042e-109	3.6118677
Rarb	35.26056	4.98711780957298e-132	1.6905484100247391e-130	3.3863094
Meis2	66.151276	9.57461434743483e-285	3.829845738973932e-282	3.2960203
Cacnb2	51.180458	2.8248262320951153e-202	3.531032790118894e-200	3.2889192
Dach1	30.378693	1.3885651231297928e-111	3.428555859579735e-110	3.2153833
Phactr1	76.55639	0.0	0.0	3.1982174
Stk32a	19.467077	3.0700445927503215e-61	3.02467447561608e-60	3.139853
Myo3b	10.393076	1.0362318448009089e-22	3.7140926336950135e-22	3.0300295
Clic6	11.308938	3.4467188142110315e-26	1.4039587837926809e-25	2.7751946
Sgcz	43.66878	1.7135752045992616e-187	1.9039724495547354e-185	2.6257281
Unc13c	25.292595	2.367669072991808e-89	4.304852859985105e-88	2.5683358
Kctd8	19.207157	2.2925980923570456e-60	2.1938737725904743e-59	2.4866831
Pde1c	16.865944	1.2953015086710383e-49	9.489388341912368e-49	2.4772992
Kcnq5	47.96145	4.660915230180063e-224	7.768192050300105e-222	2.4502769
Htr2c	22.791174	7.016303853970283e-78	1.0242779348861727e-76	2.3886323
Prkd1	19.378036	3.326201187392085e-61	3.2609815562667497e-60	2.3267653
Necab1	19.307482	7.065557243307297e-61	6.85976431389058e-60	2.309258
Ror1	12.945676	9.591840107566458e-33	4.6562330619254654e-32	2.2598543
Slc4a4	30.53305	8.558309808563986e-118	2.3130567050172936e-116	2.187162
Gpr149	9.536625	9.839555116495754e-20	3.099072477636458e-19	2.0718825
Pdzd2	20.540445	4.189552563622761e-67	4.65505840402529e-66	2.016097
Bmp6	8.142127	3.926846184797573e-15	9.928814626542535e-15	2.008013
Rgs20	20.864174	5.769307059875733e-69	6.6697191443650094e-68	1.9883926
Prkch	11.822045	2.8400958412268067e-28	1.2348242787942637e-27	1.9856491
Rbms3	24.522999	1.4431961729454214e-87	2.4882692636990024e-86	1.954774
Cntnap2	35.117252	2.198776383470928e-150	9.994438106686037e-149	1.9348395
Pbx3	19.424896	2.0659265705632305e-62	2.0867945157204346e-61	1.9316248
Izumo1r	1.8313415	0.06771365371274324	0.07716655693759913	1.9299074
Galntl6	22.335463	6.083901370922567e-78	8.94691378076848e-77	1.9176419
Cntn5	24.278286	9.966923559613728e-88	1.733378010367605e-86	1.9032001
Clspn	3.5812654	0.0003794143319488581	0.0005183255900940685	1.8922595
Htr4	9.872982	6.597130614842044e-21	2.1594535564131078e-20	1.8767067
Gli3	10.2153	3.4910977099997554e-22	1.2271637471595954e-21	1.8755682
Zfp804a	19.128763	8.964542652068386e-61	8.661393866732741e-60	1.8306859
Cacng4	11.961481	7.364327044041386e-29	3.244196935701051e-28	1.7928808
Utrn	18.533073	4.9302659258732344e-58	4.482059932612031e-57	1.7879224
Pcp4l1	8.879336	1.6058464268973333e-17	4.536289341517891e-17	1.7622943
Itga9	9.946379	3.1679474532895613e-21	1.0524742369732763e-20	1.753299
Thsd7a	17.76338	2.2058827898889115e-54	1.8306081243891382e-53	1.7492456
Lpl	5.1532702	3.852450955306493e-07	6.458425742341145e-07	1.7202322
Klhl1	9.88337	5.7143681093598565e-21	1.876639773188787e-20	1.6562412
Reln	11.141008	1.0998899530059994e-25	4.399559812023998e-25	1.6533026
Arhgap6	11.396391	1.2021950428779358e-26	4.9575053314554056e-26	1.6300713
Meis1	9.888573	5.115801676971831e-21	1.685601870501427e-20	1.6037936
Cntnap5b	16.24839	1.6344761795064882e-47	1.1470008277238516e-46	1.5514976
Dlx6os1	11.650253	1.0152546892524734e-27	4.283775060137019e-27	1.536757
RP23-231J2.1	9.259675	7.93027039134582e-19	2.367244892939051e-18	1.5073948
Synpo2	7.348845	9.254847946007481e-13	2.1009870479018118e-12	1.5019474
Fam102b	8.947671	9.069525553993022e-18	2.58023486600086e-17	1.4337875
Mgat4c	18.755651	1.712388650949233e-60	1.6465275489896471e-59	1.4305592
Spint1	2.4656727	0.014037521562144988	0.017035827138525472	1.2803128
Ivns1abp	10.32872	1.182171136862515e-22	4.2145138569073612e-22	1.2537355
Vav3	9.338081	3.8651914308296477e-19	1.1712701305544386e-18	1.2502766
Ptprm	14.155753	1.4591716074250247e-38	8.434517961994362e-38	1.242846
Crispld1	5.074274	5.691903971753021e-07	9.439310069242159e-07	1.2203075
Pld5	8.343297	8.397509871427473e-16	2.1954274173666596e-15	1.212689
Prima1	5.534468	5.2297984608770935e-08	9.338925822994808e-08	1.2071192
Chst11	11.362493	1.2656728243449993e-26	5.208530141337446e-26	1.1781868
Kcnip4	22.293312	1.9703772701533127e-85	3.3115584372324584e-84	1.1312617
Grip1	14.901648	4.2275163630394837e-42	2.6176571907365223e-41	1.1220864
Man1a	9.319428	4.562867581933584e-19	1.3722910020852885e-18	1.1010653
Hs3st4	12.946593	1.4093014552292914e-33	7.028934938799458e-33	1.0918063
Nkain3	9.642373	3.214658790633977e-20	1.0313074988394906e-19	1.0860326
Pik3c2b	9.360852	2.985774410519033e-19	9.11686842906575e-19	1.0740682
Myo5b	5.2415	2.4237647902766634e-07	4.1150505777192926e-07	1.062694
Acvrl1	3.1484396	0.0017446354308586418	0.002280569190664891	1.0397725
Lmo2	4.482034	9.317676339022118e-06	1.4345922000034055e-05	1.0247838
Nell1	10.117788	5.47322378529037e-22	1.8938490606541072e-21	1.0230197
Ypel2	12.498615	1.95668756289692e-31	9.143399826621122e-31	1.0114497
Ctsd	-6.9189973	1.1875827753591231e-11	2.5986493990352804e-11	-1.0007526
H2afj	-5.4129577	9.058321945831456e-08	1.5822396411932672e-07	-1.0011652
Ptma	-5.970991	4.00097501870233e-09	7.657368456846565e-09	-1.0118421
Stpg1	-2.9159095	0.0036703024314568206	0.004690482340519899	-1.0132107
Apoe	-11.823275	4.40596320200643e-29	1.9582058675584131e-28	-1.0166075
P2rx4	-6.0441484	2.6861838904269154e-09	5.165738250820991e-09	-1.0169187
Csrp2	-3.1575892	0.0016688491959033676	0.002184357586260952	-1.0179836
Palm2	-10.00582	6.786991469996429e-22	2.3363137590349154e-21	-1.01951
Elf2	-7.7883654	3.051621584540248e-14	7.397870507976359e-14	-1.0217547
Rgs12	-4.2922416	2.071628851650149e-05	3.1152313558648856e-05	-1.0221677
Mfsd5	-2.3253074	0.02038839290648464	0.02444651427636048	-1.0286638
Gpr17	-2.2198935	0.026793284355627563	0.031802117929528265	-1.0382715
Mmd2	-6.898716	1.3338706638623114e-11	2.9028741324533433e-11	-1.0426104
Rcbtb2	-6.1693044	1.278165147686097e-09	2.523524477168997e-09	-1.0448012
Abhd17b	-10.624428	2.9028639568585606e-24	1.1058529359461183e-23	-1.0457553
Trim30a	-3.8762574	0.00011631232866762952	0.00016463174616791157	-1.0510645
Scamp2	-5.8655534	7.397681381646935e-09	1.3931603355267296e-08	-1.0523331
Abca2	-8.400926	3.313710457077244e-16	8.824794825771622e-16	-1.0527624
Foxj1	-2.0367458	0.04207267976892834	0.048741534223662966	-1.0535069
Slc25a13	-7.1734066	1.972951690842302e-12	4.4335993052636e-12	-1.0573531
